"cooccurances"
"1"	408
"2"	172
"3"	101
"4"	61
"5"	56
"6"	35
"7"	22
"8"	25
"9"	13
"10"	20
"11"	12
"12"	9
"13"	11
"14"	11
"15"	2
"16"	7
"17"	4
"18"	4
"19"	3
"20"	4
"21"	4
"22"	1
"24"	3
"25"	3
"26"	2
"30"	2
"34"	3
"38"	3
"39"	1
"50"	1
"54"	1
"62"	1
"67"	1
