"Web" "Proportion" "Obs_NODF" "Sample_mean" "Sample_SD"
"33" "P5.web" "0.9" "14.818940387547" "13.5177390198712" "0.108458729546986"
"34" "P5.web" "0.95" "14.818940387547" "14.1851173698176" "0.0834494914198464"
"35" "P5.web" "0.99" "14.818940387547" "14.7168663632461" "0.0649743650402719"
"36" "P6.web" "0.5" "14.5203478956507" "7.53605819524778" "0.113404192216011"
"37" "P6.web" "0.6" "14.5203478956507" "8.95687126053955" "0.120915226730779"
"38" "P6.web" "0.7" "14.5203478956507" "10.4043222225121" "0.128453435354027"
"39" "P6.web" "0.8" "14.5203478956507" "11.7894957114576" "0.109643933377096"
"40" "P6.web" "0.9" "14.5203478956507" "13.1509370888772" "0.093323161058565"
"41" "P6.web" "0.95" "14.5203478956507" "13.8421282339299" "0.0778292954388982"
"42" "P6.web" "0.99" "14.5203478956507" "14.3823675349874" "0.0437368535585532"
"43" "P7.web" "0.5" "14.8000470893585" "7.67363835663789" "0.114527862217333"
"44" "P7.web" "0.6" "14.8000470893585" "9.11227350635631" "0.126347617816469"
"45" "P7.web" "0.7" "14.8000470893585" "10.5824670743723" "0.105035092035717"
"46" "P7.web" "0.8" "14.8000470893585" "11.997705674513" "0.108283756952004"
"47" "P7.web" "0.9" "14.8000470893585" "13.3943547554985" "0.106202586730401"
"48" "P7.web" "0.95" "14.8000470893585" "14.0683095400951" "0.0884795580788199"
"49" "P7.web" "0.99" "14.8000470893585" "14.6374056824167" "0.0493375825386034"
"50" "P8.web" "0.5" "15.2072138114072" "7.88495202468258" "0.122094580837759"
"51" "P8.web" "0.6" "15.2072138114072" "9.36425872173866" "0.117982293339911"
"52" "P8.web" "0.7" "15.2072138114072" "10.8357492113245" "0.136129017724364"
"53" "P8.web" "0.8" "15.2072138114072" "12.2882829217169" "0.12524292047366"
"54" "P8.web" "0.9" "15.2072138114072" "13.7217854108365" "0.110306574303189"
"55" "P8.web" "0.95" "15.2072138114072" "14.4446084587731" "0.0833873117577117"
"56" "P8.web" "0.99" "15.2072138114072" "15.0325858521714" "0.0462993202717711"
"57" "P9.web" "0.5" "14.5757644889835" "7.52105096899819" "0.12374346517533"
"58" "P9.web" "0.6" "14.5757644889835" "8.94237991125231" "0.112544901988998"
"59" "P9.web" "0.7" "14.5757644889835" "10.3652003453762" "0.117514889088155"
"60" "P9.web" "0.8" "14.5757644889835" "11.7692755120917" "0.111811574435505"
"61" "P9.web" "0.9" "14.5757644889835" "13.1816217656888" "0.0858915607104836"
"62" "P9.web" "0.95" "14.5757644889835" "13.8871432180326" "0.069542899395029"
"63" "P9.web" "0.99" "14.5757644889835" "14.43256623824" "0.0494112431535536"
"64" "P10.web" "0.5" "14.8732171695471" "7.75359384021194" "0.136445489336015"
"65" "P10.web" "0.6" "14.8732171695471" "9.19604830276841" "0.123312661501783"
"66" "P10.web" "0.7" "14.8732171695471" "10.641401823819" "0.123567850342672"
"67" "P10.web" "0.8" "14.8732171695471" "12.0872505299404" "0.108053642392996"
"68" "P10.web" "0.9" "14.8732171695471" "13.5006751828439" "0.096578650160407"
"69" "P10.web" "0.95" "14.8732171695471" "14.1686614815712" "0.0735261890035403"
"70" "P10.web" "0.99" "14.8732171695471" "14.7447566128493" "0.0516800694392754"
"71" "P11.web" "0.5" "14.9688313964747" "7.81770932896578" "0.125567736700103"
"72" "P11.web" "0.6" "14.9688313964747" "9.29298058151486" "0.1117696714857"
"73" "P11.web" "0.7" "14.9688313964747" "10.7525299725705" "0.129284975724987"
"74" "P11.web" "0.8" "14.9688313964747" "12.1916328055486" "0.111903052577386"
"75" "P11.web" "0.9" "14.9688313964747" "13.6162376962045" "0.100590918624222"
"76" "P11.web" "0.95" "14.9688313964747" "14.3011725306793" "0.0781603854897297"
"77" "P11.web" "0.99" "14.9688313964747" "14.8624416342813" "0.0511643839044283"
"78" "P12.web" "0.5" "14.7849134265207" "7.70392186769011" "0.116097578991165"
"79" "P12.web" "0.6" "14.7849134265207" "9.208238805191" "0.10867766396418"
"80" "P12.web" "0.7" "14.7849134265207" "10.6082105513171" "0.127570097812411"
"81" "P12.web" "0.8" "14.7849134265207" "12.0454907732771" "0.109269532653556"
"82" "P12.web" "0.9" "14.7849134265207" "13.4250962957758" "0.113010176991044"
"83" "P12.web" "0.95" "14.7849134265207" "14.1073042724413" "0.0887790068634518"
"84" "P12.web" "0.99" "14.7849134265207" "14.6543706846353" "0.0487891926457916"
"85" "P13.web" "0.5" "14.5198119145675" "7.61704737064631" "0.111806284553651"
"86" "P13.web" "0.6" "14.5198119145675" "9.04557125922507" "0.111123033036075"
"87" "P13.web" "0.7" "14.5198119145675" "10.4363588273252" "0.122414148406077"
"88" "P13.web" "0.8" "14.5198119145675" "11.8326207124501" "0.115173952293282"
"89" "P13.web" "0.9" "14.5198119145675" "13.1806861402541" "0.110165098992369"
"90" "P13.web" "0.95" "14.5198119145675" "13.833859956625" "0.0858094832950998"
"91" "P13.web" "0.99" "14.5198119145675" "14.3571225898847" "0.0535857996447115"
"92" "P14.web" "0.5" "15.0293660857255" "7.77151548750127" "0.122420396911657"
"93" "P14.web" "0.6" "15.0293660857255" "9.25182279118937" "0.126780795071488"
"94" "P14.web" "0.7" "15.0293660857255" "10.7132811430911" "0.116985228781972"
"95" "P14.web" "0.8" "15.0293660857255" "12.1766896712312" "0.115848716112863"
"96" "P14.web" "0.9" "15.0293660857255" "13.6176955793222" "0.087996073467937"
"97" "P14.web" "0.95" "15.0293660857255" "14.3342316353839" "0.0700960269343575"
"98" "P14.web" "0.99" "15.0293660857255" "14.898644641977" "0.0450504396507998"
"99" "P15.web" "0.5" "15.3367310544627" "8.01995444624309" "0.122441997989656"
"100" "P15.web" "0.6" "15.3367310544627" "9.53328635709702" "0.113767230445049"
"101" "P15.web" "0.7" "15.3367310544627" "11.0251739678839" "0.137194526488049"
"102" "P15.web" "0.8" "15.3367310544627" "12.4970422306568" "0.126179121043794"
"103" "P15.web" "0.9" "15.3367310544627" "13.9493704089856" "0.0950429619341388"
"104" "P15.web" "0.95" "15.3367310544627" "14.6642936039815" "0.0803747838560452"
"105" "P15.web" "0.99" "15.3367310544627" "15.2158443140355" "0.0476001533427033"
"106" "P16.web" "0.5" "15.2812869682319" "7.87579799452324" "0.139603955185256"
"107" "P16.web" "0.6" "15.2812869682319" "9.39252697771931" "0.13239509361972"
"108" "P16.web" "0.7" "15.2812869682319" "10.8670154291407" "0.133993066514315"
"109" "P16.web" "0.8" "15.2812869682319" "12.3460223716938" "0.122332612859819"
"110" "P16.web" "0.9" "15.2812869682319" "13.818908349684" "0.083618788760102"
"111" "P16.web" "0.95" "15.2812869682319" "14.5500088936359" "0.0871251901962608"
"112" "P16.web" "0.99" "15.2812869682319" "15.1332864626117" "0.0519455841010737"
"113" "P17.web" "0.5" "14.3751761673372" "7.54262053440966" "0.123681884606305"
"114" "P17.web" "0.6" "14.3751761673372" "8.94721578547111" "0.111748491773332"
"115" "P17.web" "0.7" "14.3751761673372" "10.3390291860186" "0.118462149291118"
"116" "P17.web" "0.8" "14.3751761673372" "11.7051950938164" "0.117610125570655"
"117" "P17.web" "0.9" "14.3751761673372" "13.0719897537198" "0.102219442533043"
"118" "P17.web" "0.95" "14.3751761673372" "13.7358356590187" "0.0766881742092764"
"119" "P17.web" "0.99" "14.3751761673372" "14.267135643575" "0.0521952354113425"
"120" "P18.web" "0.5" "15.0472641486057" "7.81541055312271" "0.109864822513926"
"121" "P18.web" "0.6" "15.0472641486057" "9.29083951006732" "0.1391010770952"
"122" "P18.web" "0.7" "15.0472641486057" "10.7532080469053" "0.126624443522113"
"123" "P18.web" "0.8" "15.0472641486057" "12.1981375136463" "0.131919919308393"
"124" "P18.web" "0.9" "15.0472641486057" "13.6542499146267" "0.109865599601757"
"125" "P18.web" "0.95" "15.0472641486057" "14.3631014679262" "0.0738833120370258"
"126" "P18.web" "0.99" "15.0472641486057" "14.9353524510168" "0.0529440959742985"
"127" "P19.web" "0.5" "14.9616093589284" "7.70802745622022" "0.114617278917406"
"128" "P19.web" "0.6" "14.9616093589284" "9.20964736394636" "0.110568741795734"
"129" "P19.web" "0.7" "14.9616093589284" "10.6484214729498" "0.126692706924494"
"130" "P19.web" "0.8" "14.9616093589284" "12.0921347844434" "0.107347508128968"
"131" "P19.web" "0.9" "14.9616093589284" "13.5025565866908" "0.100986691016724"
"132" "P19.web" "0.95" "14.9616093589284" "14.2032734323541" "0.0799159132240259"
"133" "P19.web" "0.99" "14.9616093589284" "14.800674377953" "0.0508853708360977"
"134" "P20.web" "0.5" "14.727395260141" "7.63912132060607" "0.128074100333876"
"135" "P20.web" "0.6" "14.727395260141" "9.05678265873999" "0.128713609153407"
"136" "P20.web" "0.7" "14.727395260141" "10.5101042958132" "0.1188973280232"
"137" "P20.web" "0.8" "14.727395260141" "11.9135133766268" "0.106356760828566"
"138" "P20.web" "0.9" "14.727395260141" "13.3278258178709" "0.102766866384908"
"139" "P20.web" "0.95" "14.727395260141" "14.0197928977926" "0.0717088688328795"
"140" "P20.web" "0.99" "14.727395260141" "14.5860563138556" "0.0542001509007135"
"141" "P21.web" "0.5" "14.5553338208745" "7.67023766723128" "0.119093113560768"
"142" "P21.web" "0.6" "14.5553338208745" "9.08368745719399" "0.111945603475908"
"143" "P21.web" "0.7" "14.5553338208745" "10.5129169979604" "0.119856695931964"
"144" "P21.web" "0.8" "14.5553338208745" "11.8766825377269" "0.137615287609567"
"145" "P21.web" "0.9" "14.5553338208745" "13.2235548802355" "0.104245888514013"
"146" "P21.web" "0.95" "14.5553338208745" "13.8687954532609" "0.102966772958576"
"147" "P21.web" "0.99" "14.5553338208745" "14.3943308817168" "0.0626275002008"
"148" "P22.web" "0.5" "15.0175248472558" "7.82202139080739" "0.119282620555263"
"149" "P22.web" "0.6" "15.0175248472558" "9.27531512831778" "0.12665186807524"
"150" "P22.web" "0.7" "15.0175248472558" "10.7207127101383" "0.118949720429686"
"151" "P22.web" "0.8" "15.0175248472558" "12.1576520559377" "0.129130193881444"
"152" "P22.web" "0.9" "15.0175248472558" "13.5754300985742" "0.108413929788831"
"153" "P22.web" "0.95" "15.0175248472558" "14.2874205517218" "0.0888497934533752"
"154" "P22.web" "0.99" "15.0175248472558" "14.8469637604261" "0.0531225655580716"
"155" "P23.web" "0.5" "14.974244889394" "7.74456721634552" "0.137979541296394"
"156" "P23.web" "0.6" "14.974244889394" "9.23455356113855" "0.12200936333155"
"157" "P23.web" "0.7" "14.974244889394" "10.6894470565465" "0.118749873250829"
"158" "P23.web" "0.8" "14.974244889394" "12.1358681517247" "0.108829264582005"
"159" "P23.web" "0.9" "14.974244889394" "13.542806104087" "0.0892035241258849"
"160" "P23.web" "0.95" "14.974244889394" "14.282632978791" "0.0791852970280283"
"161" "P23.web" "0.99" "14.974244889394" "14.8296489588095" "0.0488873362376475"
"162" "P24.web" "0.5" "14.9321045580683" "7.85552373196905" "0.11604004109176"
"163" "P24.web" "0.6" "14.9321045580683" "9.34360885105471" "0.131765685563006"
"164" "P24.web" "0.7" "14.9321045580683" "10.7861192022596" "0.138016124482544"
"165" "P24.web" "0.8" "14.9321045580683" "12.2343171335908" "0.120641885652365"
"166" "P24.web" "0.9" "14.9321045580683" "13.632612141189" "0.0995975672320437"
"167" "P24.web" "0.95" "14.9321045580683" "14.3206570083439" "0.0890116779114376"
"168" "P24.web" "0.99" "14.9321045580683" "14.8490263408454" "0.0585707345268159"
"169" "P25.web" "0.5" "14.8178065315055" "7.70337344124008" "0.107136176800881"
"170" "P25.web" "0.6" "14.8178065315055" "9.15799388429919" "0.111545054320278"
"171" "P25.web" "0.7" "14.8178065315055" "10.6048011549792" "0.126017313061788"
"172" "P25.web" "0.8" "14.8178065315055" "12.0127596042067" "0.11774598490427"
"173" "P25.web" "0.9" "14.8178065315055" "13.4193377513064" "0.0963622083785385"
"174" "P25.web" "0.95" "14.8178065315055" "14.1038831050465" "0.0747376959565471"
"175" "P25.web" "0.99" "14.8178065315055" "14.674029879014" "0.0499753955406271"
"176" "P26.web" "0.5" "15.0670277549574" "7.85993655655786" "0.124604713695012"
"177" "P26.web" "0.6" "15.0670277549574" "9.35981432417967" "0.115522349493381"
"178" "P26.web" "0.7" "15.0670277549574" "10.8069884835901" "0.133795939416682"
"179" "P26.web" "0.8" "15.0670277549574" "12.2674485507008" "0.106000203554847"
"180" "P26.web" "0.9" "15.0670277549574" "13.7247864701105" "0.102686922287331"
"181" "P26.web" "0.95" "15.0670277549574" "14.4243463938507" "0.0827191155073228"
"182" "P26.web" "0.99" "15.0670277549574" "14.9699641202201" "0.0435131515269329"
"183" "P27.web" "0.5" "15.003010475847" "7.80961974771351" "0.119534544584072"
"184" "P27.web" "0.6" "15.003010475847" "9.28064327252248" "0.119160384780714"
"185" "P27.web" "0.7" "15.003010475847" "10.760072500672" "0.117797494461999"
"186" "P27.web" "0.8" "15.003010475847" "12.1626339016334" "0.119378660689939"
"187" "P27.web" "0.9" "15.003010475847" "13.5887559225464" "0.100661011029317"
"188" "P27.web" "0.95" "15.003010475847" "14.2960307173031" "0.0686716746322595"
"189" "P27.web" "0.99" "15.003010475847" "14.8560586984488" "0.049079258968856"
"190" "P28.web" "0.5" "15.0346306032311" "7.83542470307825" "0.122911110489228"
"191" "P28.web" "0.6" "15.0346306032311" "9.28417126276779" "0.112131741361775"
"192" "P28.web" "0.7" "15.0346306032311" "10.7641799598888" "0.128977331383729"
"193" "P28.web" "0.8" "15.0346306032311" "12.1664560603912" "0.104862206724818"
"194" "P28.web" "0.9" "15.0346306032311" "13.6114410118161" "0.0989863593939166"
"195" "P28.web" "0.95" "15.0346306032311" "14.3197067920771" "0.0811157226451876"
"196" "P28.web" "0.99" "15.0346306032311" "14.8887101904458" "0.0492918405879178"
"197" "P29.web" "0.5" "14.9421396607773" "7.84286171929741" "0.130028547409806"
"198" "P29.web" "0.6" "14.9421396607773" "9.32681821789244" "0.117556680978906"
"199" "P29.web" "0.7" "14.9421396607773" "10.7619894662045" "0.118925631776026"
"200" "P29.web" "0.8" "14.9421396607773" "12.184679468686" "0.125281311489467"
"201" "P29.web" "0.9" "14.9421396607773" "13.5798890783878" "0.1121685641932"
"202" "P29.web" "0.95" "14.9421396607773" "14.26442803743" "0.0920037352589842"
"203" "P29.web" "0.99" "14.9421396607773" "14.8027606012749" "0.0578951629752483"
"204" "P30.web" "0.5" "14.9105270712812" "7.77754560540664" "0.114527127864167"
"205" "P30.web" "0.6" "14.9105270712812" "9.24109314299017" "0.1165511710466"
"206" "P30.web" "0.7" "14.9105270712812" "10.682986175546" "0.128375681523391"
"207" "P30.web" "0.8" "14.9105270712812" "12.1067858320124" "0.111900412327065"
"208" "P30.web" "0.9" "14.9105270712812" "13.5280421936994" "0.0874059591035745"
"209" "P30.web" "0.95" "14.9105270712812" "14.2124156677055" "0.0903589207966182"
"210" "P30.web" "0.99" "14.9105270712812" "14.7736548783334" "0.0545552133996456"
"211" "P31.web" "0.5" "14.7861702038678" "7.75158984187167" "0.121539310041883"
"212" "P31.web" "0.6" "14.7861702038678" "9.23101125752939" "0.128942882245086"
"213" "P31.web" "0.7" "14.7861702038678" "10.6320451161545" "0.109588277150917"
"214" "P31.web" "0.8" "14.7861702038678" "12.0659614059778" "0.112826660071673"
"215" "P31.web" "0.9" "14.7861702038678" "13.4523009790049" "0.099827912383104"
"216" "P31.web" "0.95" "14.7861702038678" "14.1406122013803" "0.0770839392446823"
"217" "P31.web" "0.99" "14.7861702038678" "14.6623208367002" "0.0551868453517749"
"218" "P32.web" "0.5" "14.7195833897105" "7.70902030368278" "0.129952319032274"
"219" "P32.web" "0.6" "14.7195833897105" "9.17366621541719" "0.128202780809373"
"220" "P32.web" "0.7" "14.7195833897105" "10.6066044867948" "0.113934456250469"
"221" "P32.web" "0.8" "14.7195833897105" "11.9897499828589" "0.112719523873934"
"222" "P32.web" "0.9" "14.7195833897105" "13.3738463842422" "0.0922567167296153"
"223" "P32.web" "0.95" "14.7195833897105" "14.0784581319702" "0.0849589291924898"
"224" "P32.web" "0.99" "14.7195833897105" "14.6022973458892" "0.0505330107526592"
"225" "P33.web" "0.5" "14.9879369534578" "7.81297347343744" "0.115227151180192"
"226" "P33.web" "0.6" "14.9879369534578" "9.28144280370205" "0.117804725932396"
"227" "P33.web" "0.7" "14.9879369534578" "10.745222898298" "0.114860558727307"
"228" "P33.web" "0.8" "14.9879369534578" "12.2076938875092" "0.1100620410157"
"229" "P33.web" "0.9" "14.9879369534578" "13.6069742405472" "0.103006762298832"
"230" "P33.web" "0.95" "14.9879369534578" "14.3094089929874" "0.0807326769892212"
"231" "P33.web" "0.99" "14.9879369534578" "14.8595251982712" "0.0527182988859337"
"232" "P34.web" "0.5" "15.085169868953" "7.81161208560746" "0.111867345269878"
"233" "P34.web" "0.6" "15.085169868953" "9.25881709981726" "0.137633819589878"
"234" "P34.web" "0.7" "15.085169868953" "10.7151348066657" "0.112453509661014"
"235" "P34.web" "0.8" "15.085169868953" "12.1821895297165" "0.120078344963859"
"236" "P34.web" "0.9" "15.085169868953" "13.6233904436502" "0.0840535542843001"
"237" "P34.web" "0.95" "15.085169868953" "14.3604339100143" "0.073987053148767"
"238" "P34.web" "0.99" "15.085169868953" "14.9309331786934" "0.0438112729775183"
"239" "P35.web" "0.5" "14.9858304930827" "7.74521515569527" "0.125068691212189"
"240" "P35.web" "0.6" "14.9858304930827" "9.20404093112726" "0.128803851422636"
"241" "P35.web" "0.7" "14.9858304930827" "10.6680794569137" "0.12707519948824"
"242" "P35.web" "0.8" "14.9858304930827" "12.1095604750865" "0.106005259710299"
"243" "P35.web" "0.9" "14.9858304930827" "13.551223943673" "0.0867153223540418"
"244" "P35.web" "0.95" "14.9858304930827" "14.2765159646407" "0.069343156358702"
"245" "P35.web" "0.99" "14.9858304930827" "14.8472703564074" "0.0446311539090122"
"246" "P36.web" "0.5" "14.4839616753223" "7.56852647330531" "0.129878533810596"
"247" "P36.web" "0.6" "14.4839616753223" "8.99939984833339" "0.120003728659647"
"248" "P36.web" "0.7" "14.4839616753223" "10.3902899863472" "0.120943989947384"
"249" "P36.web" "0.8" "14.4839616753223" "11.7588756273823" "0.114314787531731"
"250" "P36.web" "0.9" "14.4839616753223" "13.116867304773" "0.0976344990759782"
"251" "P36.web" "0.95" "14.4839616753223" "13.8071798628692" "0.075380171373729"
"252" "P36.web" "0.99" "14.4839616753223" "14.3405325379462" "0.0573949217061989"
"253" "P37.web" "0.5" "14.7096970967849" "7.65303576168815" "0.108367054181919"
"254" "P37.web" "0.6" "14.7096970967849" "9.09372019455157" "0.121173101219863"
"255" "P37.web" "0.7" "14.7096970967849" "10.5339774720091" "0.121806737918988"
"256" "P37.web" "0.8" "14.7096970967849" "11.9190617982756" "0.096486140290465"
"257" "P37.web" "0.9" "14.7096970967849" "13.3166183627273" "0.0958965088190425"
"258" "P37.web" "0.95" "14.7096970967849" "14.013346684227" "0.0932188785905564"
"259" "P37.web" "0.99" "14.7096970967849" "14.5629613703438" "0.0519476842625314"
"260" "P38.web" "0.5" "14.78848440437" "7.6884624402483" "0.115757537797549"
"261" "P38.web" "0.6" "14.78848440437" "9.14350624236032" "0.125498097402261"
"262" "P38.web" "0.7" "14.78848440437" "10.5651592741828" "0.122232656058152"
"263" "P38.web" "0.8" "14.78848440437" "11.9887849240844" "0.109044036871992"
"264" "P38.web" "0.9" "14.78848440437" "13.3840092295654" "0.0934662857976134"
"265" "P38.web" "0.95" "14.78848440437" "14.0639468186214" "0.0729192999565732"
"266" "P38.web" "0.99" "14.78848440437" "14.6289418106045" "0.0531858596177195"
"267" "P39.web" "0.5" "14.8117188729422" "7.69631264644652" "0.113453364205728"
"268" "P39.web" "0.6" "14.8117188729422" "9.15500888500259" "0.121922902694378"
"269" "P39.web" "0.7" "14.8117188729422" "10.6103105449372" "0.123990097437466"
"270" "P39.web" "0.8" "14.8117188729422" "12.0167498840275" "0.108879269734289"
"271" "P39.web" "0.9" "14.8117188729422" "13.4293245630375" "0.0910782342615934"
"272" "P39.web" "0.95" "14.8117188729422" "14.1310921408793" "0.071812695378476"
"273" "P39.web" "0.99" "14.8117188729422" "14.6731444027876" "0.0544087360186907"
"274" "P40.web" "0.5" "14.7803688258037" "7.69606853981892" "0.110194085120811"
"275" "P40.web" "0.6" "14.7803688258037" "9.12417444883951" "0.116008001576708"
"276" "P40.web" "0.7" "14.7803688258037" "10.5795255089981" "0.118253925652929"
"277" "P40.web" "0.8" "14.7803688258037" "11.9763907773548" "0.113986310701677"
"278" "P40.web" "0.9" "14.7803688258037" "13.374226464235" "0.105277083099876"
"279" "P40.web" "0.95" "14.7803688258037" "14.0687633142333" "0.086844138923095"
"280" "P40.web" "0.99" "14.7803688258037" "14.6320080405382" "0.0490509754380884"
"281" "P41.web" "0.5" "14.9592111924356" "7.76413998623306" "0.120484986722831"
"282" "P41.web" "0.6" "14.9592111924356" "9.20119164669115" "0.119129743089736"
"283" "P41.web" "0.7" "14.9592111924356" "10.6492740970946" "0.117435018763213"
"284" "P41.web" "0.8" "14.9592111924356" "12.0932481009941" "0.113676287318443"
"285" "P41.web" "0.9" "14.9592111924356" "13.530666033842" "0.104684896898338"
"286" "P41.web" "0.95" "14.9592111924356" "14.229821894712" "0.0802045007172978"
"287" "P41.web" "0.99" "14.9592111924356" "14.7969618136265" "0.0443617738119449"
"288" "P42.web" "0.5" "14.5986328875395" "7.66653781835426" "0.117255281008316"
"289" "P42.web" "0.6" "14.5986328875395" "9.11707054183612" "0.12357734509939"
"290" "P42.web" "0.7" "14.5986328875395" "10.5467640381098" "0.115082955779985"
"291" "P42.web" "0.8" "14.5986328875395" "11.9182542537843" "0.110657715427351"
"292" "P42.web" "0.9" "14.5986328875395" "13.3004701726327" "0.106245637697229"
"293" "P42.web" "0.95" "14.5986328875395" "13.9704750075921" "0.0849475733694946"
"294" "P42.web" "0.99" "14.5986328875395" "14.4949146553043" "0.0538127682186599"
"295" "P43.web" "0.5" "14.7552165190917" "7.6470341524145" "0.120207945210719"
"296" "P43.web" "0.6" "14.7552165190917" "9.10589282382764" "0.136038190080388"
"297" "P43.web" "0.7" "14.7552165190917" "10.5103822325807" "0.146610945596027"
"298" "P43.web" "0.8" "14.7552165190917" "11.9504202205855" "0.112423598970819"
"299" "P43.web" "0.9" "14.7552165190917" "13.3222446318036" "0.0880713736477707"
"300" "P43.web" "0.95" "14.7552165190917" "14.0139276557678" "0.0781171638921564"
"301" "P43.web" "0.99" "14.7552165190917" "14.5824843064163" "0.0482665415432058"
"302" "P44.web" "0.5" "15.0882059772861" "7.80658077544192" "0.127792558331261"
"303" "P44.web" "0.6" "15.0882059772861" "9.27170086952982" "0.113150109583493"
"304" "P44.web" "0.7" "15.0882059772861" "10.7634357433968" "0.110524714291255"
"305" "P44.web" "0.8" "15.0882059772861" "12.2048911026475" "0.117240919292729"
"306" "P44.web" "0.9" "15.0882059772861" "13.6359053966699" "0.0963169482884079"
"307" "P44.web" "0.95" "15.0882059772861" "14.3345808202878" "0.0811843963955314"
"308" "P44.web" "0.99" "15.0882059772861" "14.9162529488046" "0.0519353764603215"
"309" "P45.web" "0.5" "14.6178722354746" "7.58652141002508" "0.105591048657336"
"310" "P45.web" "0.6" "14.6178722354746" "9.01309601385137" "0.114012423248991"
"311" "P45.web" "0.7" "14.6178722354746" "10.3974767360447" "0.114478182370365"
"312" "P45.web" "0.8" "14.6178722354746" "11.8141289996082" "0.10670180635259"
"313" "P45.web" "0.9" "14.6178722354746" "13.1981925269919" "0.0936079166673201"
"314" "P45.web" "0.95" "14.6178722354746" "13.8774251095371" "0.0834805988064629"
"315" "P45.web" "0.99" "14.6178722354746" "14.457629555434" "0.0433514171525453"
"316" "P46.web" "0.5" "15.4108594963132" "7.9845757150834" "0.12246335329416"
"317" "P46.web" "0.6" "15.4108594963132" "9.48765466893264" "0.122940432758095"
"318" "P46.web" "0.7" "15.4108594963132" "11.0193413681222" "0.12321627888878"
"319" "P46.web" "0.8" "15.4108594963132" "12.47959201196" "0.123940500101748"
"320" "P46.web" "0.9" "15.4108594963132" "13.9432050489688" "0.093808975171111"
"321" "P46.web" "0.95" "15.4108594963132" "14.6616409812071" "0.0688700827773518"
"322" "P46.web" "0.99" "15.4108594963132" "15.2710694260077" "0.0511351118182648"
"323" "P47.web" "0.5" "15.1803036267009" "7.84741107925635" "0.118038251172947"
"324" "P47.web" "0.6" "15.1803036267009" "9.34345343244033" "0.134944825637192"
"325" "P47.web" "0.7" "15.1803036267009" "10.8379099652942" "0.102967575709967"
"326" "P47.web" "0.8" "15.1803036267009" "12.2802022480031" "0.123197180313355"
"327" "P47.web" "0.9" "15.1803036267009" "13.7608351407951" "0.098165943172424"
"328" "P47.web" "0.95" "15.1803036267009" "14.505410783627" "0.079282497806719"
"329" "P47.web" "0.99" "15.1803036267009" "15.0478919628786" "0.044298158300733"
"330" "P48.web" "0.5" "15.0179973999855" "7.83209673114007" "0.134594042833785"
"331" "P48.web" "0.6" "15.0179973999855" "9.29128167943169" "0.140286121480325"
