Web	Proportion	Obs_LperSalix	Sample_mean	Sample_SD
1	0.8	18.3015873016	14.1349206349	3.5527136788e-15
2	0.8	18.1428571429	14.246031746	1.7763568394e-15
3	0.8	17.8333333333	14.3253968254	3.5527136788e-15
4	0.8	18.2857142857	14.8015873016	5.3290705182e-15
5	0.8	18.373015873	14.8888888889	0.0
6	0.8	18.0634920635	14.6984126984	5.3290705182e-15
7	0.8	17.6746031746	14.3095238095	3.5527136788e-15
8	0.8	18.1904761905	14.3174603175	0.0
9	0.8	17.8492063492	14.5	0.0
10	0.8	17.9920634921	14.6031746032	7.1054273576e-15
11	0.8	18.3492063492	14.6825396825	0.0
12	0.8	18.5158730159	14.8968253968	7.1054273576e-15
13	0.8	18.8412698413	14.6428571429	1.7763568394e-15
14	0.8	18.0634920635	14.6666666667	1.7763568394e-15
15	0.8	18.4841269841	14.4444444444	1.7763568394e-15
16	0.8	18.4365079365	14.4444444444	1.7763568394e-15
17	0.8	18.373015873	14.5555555556	1.7763568394e-15
18	0.8	18.2857142857	14.8492063492	0.0
19	0.8	18.6666666667	14.3015873016	5.3290705182e-15
20	0.8	18.2857142857	14.7142857143	3.5527136788e-15
21	0.8	18.0555555556	14.7857142857	3.5527136788e-15
22	0.8	18.0476190476	14.4841269841	1.7763568394e-15
23	0.8	18.5396825397	14.619047619	3.5527136788e-15
24	0.8	18.3253968254	14.3174603175	0.0
25	0.8	18.8253968254	14.8015873016	5.3290705182e-15
26	0.8	18.1111111111	14.2936507937	0.0
27	0.8	18.1349206349	14.5714285714	7.1054273576e-15
28	0.8	18.1825396825	14.4761904762	1.7763568394e-15
29	0.8	18.746031746	14.6666666667	1.7763568394e-15
30	0.8	18.4285714286	14.7619047619	1.7763568394e-15
31	0.8	17.9603174603	15.0079365079	5.3290705182e-15
32	0.8	18.4682539683	14.4376628571	0.011491315226
33	0.8	18.380952381	14.7857142857	3.5527136788e-15
34	0.8	18.8650793651	14.4365079365	5.3290705182e-15
35	0.8	18.3174603175	14.7142857143	3.5527136788e-15
36	0.8	17.9841269841	14.7063492063	0.0
37	0.8	18.3650793651	14.6349206349	3.5527136788e-15
38	0.8	18.2936507937	14.5158730159	1.7763568394e-15
39	0.8	17.9206349206	14.5793650794	0.0
40	0.8	18.3412698413	14.5714285714	7.1054273576e-15
41	0.8	18.4920634921	14.4047619048	3.5527136788e-15
42	0.8	18.0952380952	14.6984126984	5.3290705182e-15
43	0.8	18.3888888889	14.2936507937	0.0
44	0.8	18.2063492063	14.9603174603	1.7763568394e-15
45	0.8	18.619047619	14.6984126984	5.3290705182e-15
46	0.8	18.626984127	15.0793650794	0.0
47	0.8	18.6587301587	14.5396825397	1.7763568394e-15
48	0.8	18.0873015873	14.7075257143	0.0117061061648
49	0.8	18.0952380952	14.3333333333	1.7763568394e-15
50	0.8	18.0793650794	14.3174603175	0.0
51	0.8	18.4047619048	14.0238095238	1.7763568394e-15
52	0.8	18.2777777778	14.746031746	1.7763568394e-15
53	0.8	18.5634920635	14.6666666667	1.7763568394e-15
54	0.8	18.0238095238	14.9047619048	3.5527136788e-15
55	0.8	18.2619047619	14.7301587302	5.3290705182e-15
56	0.8	17.619047619	14.6428571429	1.7763568394e-15
57	0.8	18.126984127	14.6904761905	3.5527136788e-15
58	0.8	18.746031746	14.7619047619	1.7763568394e-15
59	0.8	18.3412698413	14.5317460317	5.3290705182e-15
60	0.8	18.4920634921	14.7619047619	1.7763568394e-15
61	0.8	18.2936507937	14.8333333333	1.7763568394e-15
62	0.8	18.7619047619	14.5634920635	5.3290705182e-15
63	0.8	18.2301587302	14.4603174603	1.7763568394e-15
64	0.8	18.5	15.0158730159	1.7763568394e-15
65	0.8	18.2222222222	14.5079365079	5.3290705182e-15
66	0.8	18.2380952381	14.373015873	1.7763568394e-15
67	0.8	18.126984127	14.4206349206	0.0
68	0.8	18.246031746	14.9761904762	1.7763568394e-15
69	0.8	18.3253968254	14.5714285714	7.1054273576e-15
70	0.8	17.9047619048	14.7777777778	1.7763568394e-15
71	0.8	18.0238095238	14.4444444444	1.7763568394e-15
72	0.8	18.3492063492	14.6507936508	0.0
73	0.8	17.9126984127	14.2222222222	1.7763568394e-15
74	0.8	18.5396825397	14.7948342857	0.0117755973509
75	0.8	18.0396825397	14.5873015873	5.3290705182e-15
76	0.8	17.8174603175	14.5329085714	0.0115671237926
77	0.8	18.1984126984	14.6904761905	3.5527136788e-15
78	0.8	18.4126984127	14.9523809524	1.7763568394e-15
79	0.8	18.0634920635	14.3333333333	1.7763568394e-15
80	0.8	18.3492063492	14.4444444444	1.7763568394e-15
81	0.8	18.380952381	14.5476190476	1.7763568394e-15
82	0.8	18.6111111111	14.380952381	3.5527136788e-15
83	0.8	18.119047619	14.6825396825	0.0
84	0.8	18.5555555556	14.7857142857	3.5527136788e-15
85	0.8	17.9126984127	14.753968254	1.7763568394e-15
86	0.8	18.4047619048	14.4444444444	1.7763568394e-15
87	0.8	17.7301587302	14.8015873016	5.3290705182e-15
88	0.8	18.3412698413	14.2380952381	1.7763568394e-15
89	0.8	17.8015873016	14.6031746032	7.1054273576e-15
90	0.8	18.5873015873	14.6349206349	3.5527136788e-15
91	0.8	18.5714285714	14.5952380952	3.5527136788e-15
92	0.8	18.4206349206	14.4206349206	0.0
93	0.8	18.0555555556	14.7301587302	5.3290705182e-15
94	0.8	18.753968254	14.380952381	3.5527136788e-15
95	0.8	17.5555555556	14.7619047619	1.7763568394e-15
96	0.8	18.4761904762	14.2222222222	1.7763568394e-15
97	0.8	18.0476190476	14.7619047619	1.7763568394e-15
98	0.8	18.3492063492	14.5396825397	1.7763568394e-15
99	0.8	18.5476190476	14.8253968254	3.5527136788e-15
100	0.8	17.9444444444	14.7142857143	3.5527136788e-15
1	0.6	18.3015873016	10.6040228571	0.00844002041889
2	0.6	18.1428571429	10.6833942857	0.00850319422442
3	0.6	17.8333333333	10.7477511111	0.0120355555556
4	0.6	18.2857142857	11.1040628571	0.00883801539373
5	0.6	18.373015873	11.16756	0.00888855443815
6	0.6	18.0634920635	11.0238095238	1.7763568394e-15
7	0.6	17.6746031746	10.733592381	0.0168213847987
8	0.6	18.1904761905	10.7415314286	0.0168338266514
9	0.6	17.8492063492	10.8756253968	0.0148383805014
10	0.6	17.9920634921	10.9541333333	0.0122666666667
11	0.6	18.3492063492	11.0088171429	0.00876220682709
12	0.6	18.5158730159	11.1746031746	0.0
13	0.6	18.8412698413	10.9841269841	1.7763568394e-15
14	0.6	18.0634920635	11.00176	0.01232
15	0.6	18.4841269841	10.8342	0.00862322445492
16	0.6	18.4365079365	10.8368	0.0169831288833
17	0.6	18.373015873	10.9135714286	0.00868639826045
18	0.6	18.2857142857	11.1349206349	3.5527136788e-15
19	0.6	18.6666666667	10.7247955556	0.0146325927426
20	0.6	18.2857142857	11.0317460317	1.7763568394e-15
21	0.6	18.0555555556	11.0873015873	1.7763568394e-15
22	0.6	18.0476190476	10.8668177778	0.0121688888889
23	0.6	18.5396825397	10.9611942857	0.00872430254377
24	0.6	18.3253968254	10.7389542857	0.00854741588829
25	0.6	18.8253968254	11.1031746032	7.1054273576e-15
26	0.6	18.1111111111	10.72308	0.00853478112718
27	0.6	18.1349206349	10.9294457143	0.00869903302156
28	0.6	18.1825396825	10.8580114286	0.00864217659658
29	0.6	18.746031746	11.0	0.0
30	0.6	18.4285714286	11.0723142857	0.00881274587152
31	0.6	17.9603174603	11.2548685714	0.00895804562424
32	0.6	18.4682539683	10.8279949206	0.0147733948933
33	0.6	18.380952381	11.0873015873	1.7763568394e-15
34	0.6	18.8650793651	10.8271288889	0.0121244444444
35	0.6	18.3174603175	11.0326285714	0.00878115896875
36	0.6	17.9841269841	11.0317460317	1.7763568394e-15
37	0.6	18.3650793651	10.9770685714	0.00873693730488
38	0.6	18.2936507937	10.88976	0.0086674461188
39	0.6	17.9206349206	10.9373828571	0.00870535040211
40	0.6	18.3412698413	10.93032	0.01224
41	0.6	18.4920634921	10.8015873016	3.5527136788e-15
42	0.6	18.0952380952	11.0246914286	0.0087748415882
43	0.6	18.3888888889	10.7273688889	0.020371093536
44	0.6	18.2063492063	11.2222222222	0.0
45	0.6	18.619047619	11.0255733333	0.0123466666667
46	0.6	18.626984127	11.3113333333	0.0126666666667
47	0.6	18.6587301587	10.9047619048	1.7763568394e-15
48	0.6	18.0873015873	11.0370412698	0.0209591561917
49	0.6	18.0952380952	10.7486107937	0.0146650855466
50	0.6	18.0793650794	10.7398133333	0.0120266666667
51	0.6	18.4047619048	10.5192380952	0.0164854547768
52	0.6	18.2777777778	11.05644	0.00880011111041
53	0.6	18.5634920635	11.0	0.0
54	0.6	18.0238095238	11.1790730159	0.0194835863889
55	0.6	18.2619047619	11.0485028571	0.00879379372986
56	0.6	17.619047619	10.9850057143	0.00874325468543
57	0.6	18.126984127	11.0158730159	1.7763568394e-15
58	0.6	18.746031746	11.0723142857	0.00881274587152
59	0.6	18.3412698413	10.8985688889	0.0122044444444
60	0.6	18.4920634921	11.0714285714	5.3290705182e-15
61	0.6	18.2936507937	11.126984127	1.7763568394e-15
62	0.6	18.7619047619	10.9206349206	1.7763568394e-15
63	0.6	18.2301587302	10.8430044444	0.0121422222222
64	0.6	18.5	11.2619047619	1.7763568394e-15
65	0.6	18.2222222222	10.880952381	3.5527136788e-15
66	0.6	18.2380952381	10.77864	0.00857900279105
67	0.6	18.126984127	10.8183257143	0.00861058969382
68	0.6	18.246031746	11.2301587302	5.3290705182e-15
69	0.6	18.3253968254	10.9285714286	5.3290705182e-15
70	0.6	17.9047619048	11.0793650794	1.7763568394e-15
71	0.6	18.0238095238	10.8333333333	5.3290705182e-15
72	0.6	18.3492063492	10.9867773477	0.0195974673669
73	0.6	17.9126984127	10.6683733333	0.0119466666667
74	0.6	18.5396825397	11.1050162212	0.0305568259339
75	0.6	18.0396825397	10.9373828571	0.00870535040211
76	0.6	17.8174603175	10.8994406349	0.0148708733054
77	0.6	18.1984126984	11.0167542857	0.00876852420764
78	0.6	18.4126984127	11.2151828571	0.00892645872147
79	0.6	18.0634920635	10.746031746	1.7763568394e-15
80	0.6	18.3492063492	10.8333333333	5.3290705182e-15
81	0.6	18.380952381	10.9126984127	1.7763568394e-15
82	0.6	18.6111111111	10.7865771429	0.00858532017161
83	0.6	18.119047619	11.0088171429	0.00876220682709
84	0.6	18.5555555556	11.0881885714	0.00882538063262
85	0.6	17.9126984127	11.0634920635	0.0
86	0.6	18.4047619048	10.8333333333	5.3290705182e-15
87	0.6	17.7301587302	11.1040628571	0.00883801539373
88	0.6	18.3412698413	10.6763111111	0.0119555555556
89	0.6	17.8015873016	10.9541333333	0.0122666666667
90	0.6	18.5873015873	10.9770685714	0.00873693730488
91	0.6	18.5714285714	10.9444444444	3.5527136788e-15
92	0.6	18.4206349206	10.8183257143	0.00861058969382
93	0.6	18.0555555556	11.0485028571	0.00879379372986
94	0.6	18.753968254	10.78744	0.01208
95	0.6	17.5555555556	11.0723142857	0.00881274587152
96	0.6	18.4761904762	10.6709333333	0.0185979688258
97	0.6	18.0476190476	11.0749714286	0.0173563844631
98	0.6	18.3492063492	10.9065066667	0.0122133333333
99	0.6	18.5476190476	11.1217161905	0.0151741394762
100	0.6	17.9444444444	11.0317460317	1.7763568394e-15
1	0.3	18.3015873016	5.55446395462	0.0626403506858
2	0.3	18.1428571429	5.51329404591	0.0605221965757
3	0.3	17.8333333333	5.42507329609	0.0535927277687
4	0.3	18.2857142857	5.54253799616	0.0441365268152
5	0.3	18.373015873	5.56752519863	0.0462280570296
6	0.3	18.0634920635	5.47313334014	0.0523820418525
7	0.3	17.6746031746	5.35261137897	0.0507016925144
8	0.3	18.1904761905	5.51360705184	0.0474137477752
9	0.3	17.8492063492	5.4014167972	0.043108762263
10	0.3	17.9920634921	5.4543772275	0.0476929742315
11	0.3	18.3492063492	5.55102840851	0.0452801818941
12	0.3	18.5158730159	5.61948847063	0.0540171484935
13	0.3	18.8412698413	5.68950537801	0.0436688451366
14	0.3	18.0634920635	5.48150064239	0.0528816550165
15	0.3	18.4841269841	5.60421454935	0.0525440384537
16	0.3	18.4365079365	5.56785919419	0.0413054884387
17	0.3	18.373015873	5.57747374801	0.0524329105004
18	0.3	18.2857142857	5.53411686244	0.0448817281754
19	0.3	18.6666666667	5.64945550879	0.04875039967
20	0.3	18.2857142857	5.55113968427	0.0524441770285
21	0.3	18.0555555556	5.46690754781	0.0476645598885
22	0.3	18.0476190476	5.47922717897	0.0488799192761
23	0.3	18.5396825397	5.62437387219	0.0546777062948
24	0.3	18.3253968254	5.53491645174	0.0368679583106
25	0.3	18.8253968254	5.69891902428	0.0498918856774
26	0.3	18.1111111111	5.50083988431	0.0614258229328
27	0.3	18.1349206349	5.50030401772	0.0529947686966
28	0.3	18.1825396825	5.53645433139	0.0575998101926
29	0.3	18.746031746	5.67574990707	0.0477591539781
30	0.3	18.4285714286	5.57145892743	0.0435786357865
31	0.3	17.9603174603	5.44622461129	0.0491648442509
32	0.3	18.4682539683	5.60002891506	0.0443326827793
33	0.3	18.380952381	5.56215177538	0.0450401756043
34	0.3	18.8650793651	5.70848603568	0.046486652541
35	0.3	18.3174603175	5.55863216384	0.0471798262381
36	0.3	17.9841269841	5.45741717045	0.0541433926022
37	0.3	18.3650793651	5.57799573755	0.0563287055678
38	0.3	18.2936507937	5.54256699736	0.0459507381732
39	0.3	17.9206349206	5.43564223461	0.0528839974768
40	0.3	18.3412698413	5.55774405102	0.0476811701788
41	0.3	18.4920634921	5.61139272938	0.0552619519243
42	0.3	18.0952380952	5.49442110138	0.0495781382266
43	0.3	18.3888888889	5.57961256368	0.0484891884438
44	0.3	18.2063492063	5.52123265819	0.0499920134046
45	0.3	18.619047619	5.62798485737	0.0466376523689
46	0.3	18.626984127	5.64508396265	0.0500636291472
47	0.3	18.6587301587	5.65533105197	0.0477678723339
48	0.3	18.0873015873	5.48518965163	0.056063891021
49	0.3	18.0952380952	5.4873737991	0.0498214544218
50	0.3	18.0793650794	5.49032702096	0.0478589526309
51	0.3	18.4047619048	5.58051824274	0.0491424588898
52	0.3	18.2777777778	5.53507833436	0.0510415784461
53	0.3	18.5634920635	5.61473713336	0.0503537684489
54	0.3	18.0238095238	5.47845599796	0.0602378105347
55	0.3	18.2619047619	5.53687396745	0.0521022640687
56	0.3	17.619047619	5.34726664844	0.0489656057899
57	0.3	18.126984127	5.49195986051	0.0545435263526
58	0.3	18.746031746	5.66250837191	0.0427307826172
59	0.3	18.3412698413	5.56135700713	0.0502556163796
60	0.3	18.4920634921	5.60633656021	0.0495209522608
61	0.3	18.2936507937	5.55609645484	0.0550174001158
62	0.3	18.7619047619	5.68696932972	0.0485638142752
63	0.3	18.2301587302	5.51765412001	0.0445237500563
64	0.3	18.5	5.59361164662	0.0388773143522
65	0.3	18.2222222222	5.51985015693	0.0468700194074
66	0.3	18.2380952381	5.53996328199	0.0520806469806
67	0.3	18.126984127	5.51059157792	0.0585636060487
68	0.3	18.246031746	5.53417064971	0.0516752499867
69	0.3	18.3253968254	5.53903581316	0.0458610935384
70	0.3	17.9047619048	5.43901879663	0.0555463224252
71	0.3	18.0238095238	5.47534591309	0.0590488333231
72	0.3	18.3492063492	5.566834626	0.0565988173335
73	0.3	17.9126984127	5.43736871857	0.0518814629034
74	0.3	18.5396825397	5.63296325938	0.0542456504041
75	0.3	18.0396825397	5.46813210129	0.0496128690265
76	0.3	17.8174603175	5.42191783885	0.0582905813745
77	0.3	18.1984126984	5.49902881798	0.0464747689052
78	0.3	18.4126984127	5.58547634177	0.0529192270513
79	0.3	18.0634920635	5.47845679499	0.0548748855474
80	0.3	18.3492063492	5.56095516826	0.0527818044797
81	0.3	18.380952381	5.57695154416	0.0481904943795
82	0.3	18.6111111111	5.63200760183	0.0443824312909
83	0.3	18.119047619	5.49929735646	0.0505613821909
84	0.3	18.5555555556	5.60475016172	0.0436255842416
85	0.3	17.9126984127	5.43459697601	0.0428802224937
86	0.3	18.4047619048	5.58281032888	0.0519310241993
87	0.3	17.7301587302	5.38420854254	0.053096464516
88	0.3	18.3412698413	5.57202453182	0.0466831454555
89	0.3	17.8015873016	5.40330308478	0.0524495417437
90	0.3	18.5873015873	5.63949494565	0.0526622061855
91	0.3	18.5714285714	5.62309794438	0.0445093685767
92	0.3	18.4206349206	5.57463136429	0.0466357708946
93	0.3	18.0555555556	5.48027437681	0.0576841865508
94	0.3	18.753968254	5.67256644034	0.0477005466639
95	0.3	17.5555555556	5.32622464031	0.051607509981
96	0.3	18.4761904762	5.58710679533	0.0489819558931
97	0.3	18.0476190476	5.49527403916	0.0572366109763
98	0.3	18.3492063492	5.56222212713	0.0486804759917
99	0.3	18.5476190476	5.62156352733	0.0545975252356
100	0.3	17.9444444444	5.4448906659	0.0479046685508
1	0.4	18.3015873016	7.33681618024	0.0322375022526
2	0.4	18.1428571429	7.28953724725	0.0453640307898
3	0.4	17.8333333333	7.14698566308	0.0327617417143
4	0.4	18.2857142857	7.3276797235	0.0306954359622
5	0.4	18.373015873	7.37096948285	0.0296093827538
6	0.4	18.0634920635	7.23377777778	0.0231111111111
7	0.4	17.6746031746	7.07650711726	0.0263987658537
8	0.4	18.1904761905	7.28671668203	0.0276761129468
9	0.4	17.8492063492	7.15611387534	0.036024722913
10	0.4	17.9920634921	7.20890236559	0.029257458334
11	0.4	18.3492063492	7.3456627957	0.0253342199819
12	0.4	18.5158730159	7.42434869432	0.0326221145355
13	0.4	18.8412698413	7.5432040041	0.0251690314396
14	0.4	18.0634920635	7.24133548387	0.0328778353788
15	0.4	18.4841269841	7.42096166623	0.0449000745249
16	0.4	18.4365079365	7.38602092166	0.0284918459027
17	0.4	18.373015873	7.37041947773	0.0339304835839
18	0.4	18.2857142857	7.32655781799	0.0356820803419
19	0.4	18.6666666667	7.48182242704	0.0310958725981
20	0.4	18.2857142857	7.3294528725	0.0334435643079
21	0.4	18.0555555556	7.24188530466	0.0297696357874
22	0.4	18.0476190476	7.23453225806	0.0331630548088
23	0.4	18.5396825397	7.42814551971	0.0298924379476
24	0.4	18.3253968254	7.33771294419	0.0253068019949
25	0.4	18.8253968254	7.5431190169	0.0340660034607
26	0.4	18.1111111111	7.25724139523	0.0319406342495
27	0.4	18.1349206349	7.27723734043	0.0350175129033
28	0.4	18.1825396825	7.29434298003	0.0371350012013
29	0.4	18.746031746	7.50648692268	0.0308356270665
30	0.4	18.4285714286	7.37332825397	0.0204446962027
31	0.4	17.9603174603	7.19923097798	0.0297221738268
32	0.4	18.4682539683	7.40286666667	0.0362456959678
33	0.4	18.380952381	7.36394292458	0.0305938013545
34	0.4	18.8650793651	7.55234920635	0.0245677984275
35	0.4	18.3174603175	7.34416874552	0.0298064393402
36	0.4	17.9841269841	7.20606373984	0.0326659004166
37	0.4	18.3650793651	7.35950460829	0.0308287494735
38	0.4	18.2936507937	7.33387031234	0.0288402135107
39	0.4	17.9206349206	7.19945785995	0.0402014935914
40	0.4	18.3412698413	7.34625892473	0.0270601223222
41	0.4	18.4920634921	7.41938810036	0.0374159378991
42	0.4	18.0952380952	7.25957603687	0.0345623774702
43	0.4	18.3888888889	7.36631363631	0.0337861179694
44	0.4	18.2063492063	7.29059605735	0.025523440817
45	0.4	18.619047619	7.46174437276	0.0308059658006
46	0.4	18.626984127	7.4671427957	0.0366774715393
47	0.4	18.6587301587	7.47944475166	0.0315377683984
48	0.4	18.0873015873	7.2626622472	0.040654122172
49	0.4	18.0952380952	7.25666211982	0.0317039930886
50	0.4	18.0793650794	7.25044049155	0.032185900345
51	0.4	18.4047619048	7.37779032258	0.0338197489634
52	0.4	18.2777777778	7.32239800307	0.0256347753462
53	0.4	18.5634920635	7.43610837486	0.0311686701198
54	0.4	18.0238095238	7.23409620222	0.0371185733822
55	0.4	18.2619047619	7.32210734705	0.036608584616
56	0.4	17.619047619	7.06456970814	0.0304772054496
57	0.4	18.126984127	7.25938314388	0.0270809811511
58	0.4	18.746031746	7.50525919099	0.0262749488891
59	0.4	18.3412698413	7.34685505376	0.0286699668373
60	0.4	18.4920634921	7.41461595494	0.0319873372512
61	0.4	18.2936507937	7.3415184689	0.0354151143029
62	0.4	18.7619047619	7.51803894571	0.032489238713
63	0.4	18.2301587302	7.29738082949	0.0247685635328
64	0.4	18.5	7.40807811572	0.0247181636477
65	0.4	18.2222222222	7.31380446892	0.0410703364177
66	0.4	18.2380952381	7.3076734255	0.0275875505925
67	0.4	18.126984127	7.27050041512	0.0414893684217
68	0.4	18.246031746	7.30708052227	0.0259423447653
69	0.4	18.3253968254	7.33948994368	0.0289544044381
70	0.4	17.9047619048	7.17763844342	0.0281521487012
71	0.4	18.0238095238	7.23468200867	0.0380367968676
72	0.4	18.3492063492	7.35390451613	0.0326451942029
73	0.4	17.9126984127	7.17707498208	0.0291282863325
74	0.4	18.5396825397	7.43229663082	0.0315317028691
75	0.4	18.0396825397	7.22988718894	0.0281691378129
76	0.4	17.8174603175	7.14470502816	0.0320831799681
77	0.4	18.1984126984	7.2894316129	0.0247415825268
78	0.4	18.4126984127	7.39339928315	0.0339278134065
79	0.4	18.0634920635	7.24015197133	0.0291760856656
80	0.4	18.3492063492	7.35627956989	0.0362383586548
81	0.4	18.380952381	7.36863670251	0.0312616240436
82	0.4	18.6111111111	7.4593525448	0.0284769066786
83	0.4	18.119047619	7.26113154122	0.0292203381651
84	0.4	18.5555555556	7.43370481311	0.0260244461984
85	0.4	17.9126984127	7.17480266257	0.0305108724582
86	0.4	18.4047619048	7.37900566933	0.0380918944168
87	0.4	17.7301587302	7.10321372248	0.0302064402497
88	0.4	18.3412698413	7.36393462366	0.039546625455
89	0.4	17.8015873016	7.13789701997	0.0334202729703
90	0.4	18.5873015873	7.45361769585	0.0388886514422
91	0.4	18.5714285714	7.45005244914	0.0383851337859
92	0.4	18.4206349206	7.38459943302	0.0366272938473
93	0.4	18.0555555556	7.23789722878	0.034839284556
94	0.4	18.753968254	7.52282903226	0.0327082730181
95	0.4	17.5555555556	7.03501978045	0.0341023959849
96	0.4	18.4761904762	7.40133082437	0.0282028662333
97	0.4	18.0476190476	7.23684082949	0.0336781096299
98	0.4	18.3492063492	7.35038474692	0.0315450776229
99	0.4	18.5476190476	7.42579281905	0.0311256471116
100	0.4	17.9444444444	7.19878412748	0.0366936153051
