Web	Proportion	Obs_C	Sample_mean	Sample_SD
11	0.8	0.191220238095	0.152943121693	2.77555756156e-17
12	0.8	0.194031084656	0.15517526455	0.0
13	0.8	0.190724206349	0.152529761905	0.0
14	0.8	0.190972222222	0.152777777778	0.0
15	0.8	0.188161375661	0.150462962963	5.55111512313e-17
16	0.8	0.188161375661	0.150462962963	5.55111512313e-17
17	0.8	0.189566798942	0.15162037037	2.77555756156e-17
18	0.8	0.193369708995	0.154679232804	0.0
19	0.8	0.186259920635	0.148974867725	5.55111512313e-17
20	0.8	0.191633597884	0.153273809524	2.77555756156e-17
21	0.8	0.192542989418	0.154017857143	5.55111512313e-17
22	0.8	0.188657407407	0.150876322751	0.0
23	0.8	0.190393518519	0.152281746032	2.77555756156e-17
24	0.8	0.186507936508	0.14914021164	2.77555756156e-17
25	0.8	0.192791005291	0.154183201058	2.77555756156e-17
26	0.8	0.186177248677	0.148892195767	5.55111512313e-17
27	0.8	0.189732142857	0.151785714286	5.55111512313e-17
28	0.8	0.188492063492	0.150793650794	5.55111512313e-17
29	0.8	0.19105489418	0.152777777778	0.0
30	0.8	0.192294973545	0.15376984127	5.55111512313e-17
31	0.8	0.195436507937	0.156332671958	0.0
32	0.8	0.187996031746	0.150392321429	0.000119701200271
33	0.8	0.192542989418	0.154017857143	5.55111512313e-17
34	0.8	0.187996031746	0.150380291005	2.77555756156e-17
35	0.8	0.191633597884	0.153273809524	2.77555756156e-17
36	0.8	0.191550925926	0.153191137566	2.77555756156e-17
37	0.8	0.190641534392	0.152447089947	5.55111512313e-17
38	0.8	0.189070767196	0.151207010582	5.55111512313e-17
39	0.8	0.189897486772	0.151868386243	0.0
40	0.8	0.189732142857	0.151785714286	5.55111512313e-17
41	0.8	0.187582671958	0.150049603175	0.0
42	0.8	0.191468253968	0.153108465608	2.77555756156e-17
43	0.8	0.186177248677	0.148892195767	5.55111512313e-17
44	0.8	0.194857804233	0.155836640212	2.77555756156e-17
45	0.8	0.191385582011	0.153108465608	2.77555756156e-17
46	0.8	0.196428571429	0.157076719577	0.0
47	0.8	0.189318783069	0.151455026455	5.55111512313e-17
48	0.8	0.191550925926	0.153203392857	0.000121938605884
49	0.8	0.186673280423	0.149305555556	0.0
50	0.8	0.18642526455	0.14914021164	2.77555756156e-17
51	0.8	0.182622354497	0.146081349206	5.55111512313e-17
52	0.8	0.192046957672	0.153604497354	0.0
53	0.8	0.190972222222	0.152777777778	0.0
54	0.8	0.194113756614	0.155257936508	0.0
55	0.8	0.191798941799	0.153439153439	2.77555756156e-17
56	0.8	0.190724206349	0.152529761905	0.0
57	0.8	0.191302910053	0.153025793651	5.55111512313e-17
58	0.8	0.192212301587	0.15376984127	5.55111512313e-17
59	0.8	0.189236111111	0.151372354497	2.77555756156e-17
60	0.8	0.192212301587	0.15376984127	5.55111512313e-17
61	0.8	0.193204365079	0.154513888889	2.77555756156e-17
62	0.8	0.189649470899	0.151703042328	2.77555756156e-17
63	0.8	0.188326719577	0.150628306878	2.77555756156e-17
64	0.8	0.195601851852	0.156415343915	2.77555756156e-17
65	0.8	0.188988095238	0.151124338624	0.0
66	0.8	0.187169312169	0.149718915344	2.77555756156e-17
67	0.8	0.187830687831	0.15021494709	0.0
68	0.8	0.195023148148	0.156001984127	2.77555756156e-17
69	0.8	0.189814814815	0.151785714286	5.55111512313e-17
70	0.8	0.19246031746	0.153935185185	2.77555756156e-17
71	0.8	0.188078703704	0.150462962963	5.55111512313e-17
72	0.8	0.190806878307	0.152612433862	0.0
73	0.8	0.185185185185	0.148148148148	2.77555756156e-17
74	0.8	0.192708333333	0.154112857143	0.000122662472405
75	0.8	0.18998015873	0.151951058201	2.77555756156e-17
76	0.8	0.189236111111	0.151384464286	0.00012049087284
77	0.8	0.191302910053	0.153025793651	5.55111512313e-17
78	0.8	0.194692460317	0.155753968254	2.77555756156e-17
79	0.8	0.186673280423	0.149305555556	0.0
80	0.8	0.188078703704	0.150462962963	5.55111512313e-17
81	0.8	0.189484126984	0.151537698413	2.77555756156e-17
82	0.8	0.187251984127	0.149801587302	2.77555756156e-17
83	0.8	0.191220238095	0.152943121693	2.77555756156e-17
84	0.8	0.192542989418	0.154017857143	5.55111512313e-17
85	0.8	0.19212962963	0.153687169312	0.0
86	0.8	0.188161375661	0.150462962963	5.55111512313e-17
87	0.8	0.192791005291	0.154183201058	2.77555756156e-17
88	0.8	0.185433201058	0.148313492063	0.0
89	0.8	0.190228174603	0.152116402116	2.77555756156e-17
90	0.8	0.190641534392	0.152447089947	5.55111512313e-17
91	0.8	0.190062830688	0.152033730159	0.0
92	0.8	0.187830687831	0.15021494709	0.0
93	0.8	0.191798941799	0.153439153439	2.77555756156e-17
94	0.8	0.187334656085	0.149801587302	2.77555756156e-17
95	0.8	0.192212301587	0.15376984127	5.55111512313e-17
96	0.8	0.185267857143	0.148148148148	2.77555756156e-17
97	0.8	0.192294973545	0.15376984127	5.55111512313e-17
98	0.8	0.189401455026	0.151455026455	5.55111512313e-17
99	0.8	0.193121693122	0.154431216931	2.77555756156e-17
100	0.8	0.191633597884	0.153273809524	2.77555756156e-17
1	0.99	0.184110449735	0.182208994709	5.55111512313e-17
2	0.99	0.185515873016	0.183614417989	2.77555756156e-17
3	0.99	0.186590608466	0.184689153439	5.55111512313e-17
4	0.99	0.192791005291	0.190806878307	8.32667268469e-17
5	0.99	0.193948412698	0.191964285714	2.77555756156e-17
6	0.99	0.191468253968	0.189484126984	2.77555756156e-17
7	0.99	0.186342592593	0.184441137566	2.77555756156e-17
8	0.99	0.186507936508	0.184606481481	5.55111512313e-17
9	0.99	0.188822751323	0.186921296296	5.55111512313e-17
10	0.99	0.190228174603	0.188244047619	0.0
11	0.99	0.191220238095	0.189236111111	0.0
12	0.99	0.194031084656	0.192046957672	5.55111512313e-17
13	0.99	0.190724206349	0.188740079365	2.77555756156e-17
14	0.99	0.190972222222	0.188988095238	2.77555756156e-17
15	0.99	0.188161375661	0.186259920635	2.77555756156e-17
16	0.99	0.188161375661	0.186259920635	2.77555756156e-17
17	0.99	0.189566798942	0.187665343915	2.77555756156e-17
18	0.99	0.193369708995	0.191385582011	2.77555756156e-17
19	0.99	0.186259920635	0.184358465608	0.0
20	0.99	0.191633597884	0.189649470899	2.77555756156e-17
21	0.99	0.192542989418	0.190558862434	2.77555756156e-17
22	0.99	0.188657407407	0.186755952381	0.0
23	0.99	0.190393518519	0.188409391534	8.32667268469e-17
24	0.99	0.186507936508	0.184606481481	5.55111512313e-17
25	0.99	0.192791005291	0.190806878307	8.32667268469e-17
26	0.99	0.186177248677	0.184275793651	5.55111512313e-17
27	0.99	0.189732142857	0.187830687831	0.0
28	0.99	0.188492063492	0.186590608466	8.32667268469e-17
29	0.99	0.19105489418	0.189070767196	5.55111512313e-17
30	0.99	0.192294973545	0.190310846561	5.55111512313e-17
31	0.99	0.195436507937	0.193452380952	5.55111512313e-17
32	0.99	0.187996031746	0.18609457672	5.55111512313e-17
33	0.99	0.192542989418	0.190558862434	2.77555756156e-17
34	0.99	0.187996031746	0.18609457672	5.55111512313e-17
35	0.99	0.191633597884	0.189649470899	2.77555756156e-17
36	0.99	0.191550925926	0.189566798942	2.77555756156e-17
37	0.99	0.190641534392	0.188657407407	2.77555756156e-17
38	0.99	0.189070767196	0.187169312169	0.0
39	0.99	0.189897486772	0.187996031746	2.77555756156e-17
40	0.99	0.189732142857	0.187830687831	0.0
41	0.99	0.187582671958	0.185681216931	8.32667268469e-17
42	0.99	0.191468253968	0.189484126984	2.77555756156e-17
43	0.99	0.186177248677	0.184275793651	5.55111512313e-17
44	0.99	0.194857804233	0.192873677249	0.0
45	0.99	0.191385582011	0.189401455026	2.77555756156e-17
46	0.99	0.196428571429	0.194444444444	5.55111512313e-17
47	0.99	0.189318783069	0.187417328042	5.55111512313e-17
48	0.99	0.191550925926	0.189566798942	2.77555756156e-17
49	0.99	0.186673280423	0.184771825397	0.0
50	0.99	0.18642526455	0.184523809524	2.77555756156e-17
51	0.99	0.182622354497	0.180720899471	2.77555756156e-17
52	0.99	0.192046957672	0.190062830688	8.32667268469e-17
53	0.99	0.190972222222	0.188988095238	2.77555756156e-17
54	0.99	0.194113756614	0.19212962963	0.0
55	0.99	0.191798941799	0.189814814815	5.55111512313e-17
56	0.99	0.190724206349	0.188740079365	2.77555756156e-17
57	0.99	0.191302910053	0.189318783069	8.32667268469e-17
58	0.99	0.192212301587	0.190228174603	0.0
59	0.99	0.189236111111	0.187334656085	2.77555756156e-17
60	0.99	0.192212301587	0.190228174603	0.0
61	0.99	0.193204365079	0.191220238095	2.77555756156e-17
62	0.99	0.189649470899	0.187748015873	2.77555756156e-17
63	0.99	0.188326719577	0.18642526455	1.11022302463e-16
64	0.99	0.195601851852	0.193617724868	2.77555756156e-17
65	0.99	0.188988095238	0.187086640212	5.55111512313e-17
66	0.99	0.187169312169	0.185267857143	2.77555756156e-17
67	0.99	0.187830687831	0.185929232804	5.55111512313e-17
68	0.99	0.195023148148	0.193039021164	5.55111512313e-17
69	0.99	0.189814814815	0.187913359788	5.55111512313e-17
70	0.99	0.19246031746	0.190476190476	2.77555756156e-17
71	0.99	0.188078703704	0.186177248677	5.55111512313e-17
72	0.99	0.190806878307	0.188822751323	5.55111512313e-17
73	0.99	0.185185185185	0.183283730159	8.32667268469e-17
74	0.99	0.192708333333	0.190724206349	5.55111512313e-17
75	0.99	0.18998015873	0.188078703704	5.55111512313e-17
76	0.99	0.189236111111	0.187334656085	2.77555756156e-17
77	0.99	0.191302910053	0.189318783069	8.32667268469e-17
78	0.99	0.194692460317	0.192708333333	5.55111512313e-17
79	0.99	0.186673280423	0.184771825397	0.0
80	0.99	0.188078703704	0.186177248677	5.55111512313e-17
81	0.99	0.189484126984	0.187582671958	5.55111512313e-17
82	0.99	0.187251984127	0.185350529101	2.77555756156e-17
83	0.99	0.191220238095	0.189236111111	0.0
84	0.99	0.192542989418	0.190558862434	2.77555756156e-17
85	0.99	0.19212962963	0.190145502646	2.77555756156e-17
86	0.99	0.188161375661	0.186259920635	2.77555756156e-17
87	0.99	0.192791005291	0.190806878307	8.32667268469e-17
88	0.99	0.185433201058	0.183531746032	2.77555756156e-17
89	0.99	0.190228174603	0.188244047619	0.0
90	0.99	0.190641534392	0.188657407407	2.77555756156e-17
91	0.99	0.190062830688	0.188161375661	2.77555756156e-17
92	0.99	0.187830687831	0.185929232804	5.55111512313e-17
93	0.99	0.191798941799	0.189814814815	5.55111512313e-17
94	0.99	0.187334656085	0.185433201058	2.77555756156e-17
95	0.99	0.192212301587	0.190228174603	0.0
96	0.99	0.185267857143	0.183366402116	0.0
97	0.99	0.192294973545	0.190310846561	5.55111512313e-17
98	0.99	0.189401455026	0.1875	0.0
99	0.99	0.193121693122	0.191137566138	2.77555756156e-17
100	0.99	0.191633597884	0.189649470899	2.77555756156e-17
1	0.6	0.184110449735	0.110458571429	8.79168793634e-05
2	0.6	0.185515873016	0.111285357143	8.85749398377e-05
3	0.6	0.186590608466	0.111955740741	0.00012537037037
4	0.6	0.192791005291	0.115667321429	9.20626603513e-05
5	0.6	0.193948412698	0.11632875	9.25891087308e-05
6	0.6	0.191468253968	0.114831349206	4.16333634234e-17
7	0.6	0.186342592593	0.111808253968	0.00017522275832
8	0.6	0.186507936508	0.111890952381	0.000175352360952
9	0.6	0.188822751323	0.11328776455	0.000154566463556
10	0.6	0.190228174603	0.114105555556	0.000127777777778
11	0.6	0.191220238095	0.114675178571	9.12729877822e-05
12	0.6	0.194031084656	0.116402116402	0.0
13	0.6	0.190724206349	0.114417989418	5.55111512313e-17
14	0.6	0.190972222222	0.114601666667	0.000128333333333
15	0.6	0.188161375661	0.11285625	8.98252547388e-05
16	0.6	0.188161375661	0.112883333333	0.000176907592534
17	0.6	0.189566798942	0.113683035714	9.04833152131e-05
18	0.6	0.193369708995	0.115988756614	4.16333634234e-17
19	0.6	0.186259920635	0.11171662037	0.000152422841069
20	0.6	0.191633597884	0.114914021164	2.77555756156e-17
21	0.6	0.192542989418	0.115492724868	1.38777878078e-17
22	0.6	0.188657407407	0.113196018519	0.000126759259259
23	0.6	0.190393518519	0.114179107143	9.08781514976e-05
24	0.6	0.186507936508	0.111864107143	8.90355821697e-05
25	0.6	0.192791005291	0.115658068783	0.0
26	0.6	0.186177248677	0.11169875	8.89039700748e-05
27	0.6	0.189732142857	0.11386037594	0.000149025617272
28	0.6	0.188492063492	0.113104285714	9.00226728811e-05
29	0.6	0.19105489418	0.114583333333	1.38777878078e-17
30	0.6	0.192294973545	0.115336607143	9.17994361616e-05
31	0.6	0.195436507937	0.117238214286	9.33129752525e-05
32	0.6	0.187996031746	0.112791613757	0.000153889530139
33	0.6	0.192542989418	0.115492724868	1.38777878078e-17
34	0.6	0.187996031746	0.112782592593	0.000126296296296
35	0.6	0.191633597884	0.114923214286	9.14704059245e-05
36	0.6	0.191550925926	0.114914021164	2.77555756156e-17
37	0.6	0.190641534392	0.114344464286	9.10097635925e-05
38	0.6	0.189070767196	0.113435	9.02858970708e-05
39	0.6	0.189897486772	0.113931071429	9.06807333554e-05
40	0.6	0.189732142857	0.1138575	0.0001275
41	0.6	0.187582671958	0.112528378237	0.000117844777038
42	0.6	0.191468253968	0.114840535714	9.14045998771e-05
43	0.6	0.186177248677	0.111743425926	0.000212198891
44	0.6	0.194857804233	0.116898148148	2.77555756156e-17
45	0.6	0.191385582011	0.114849722222	0.000128611111111
46	0.6	0.196428571429	0.117826388889	0.000131944444444
47	0.6	0.189318783069	0.113591269841	1.38777878078e-17
48	0.6	0.191550925926	0.114969179894	0.000218324543664
49	0.6	0.186673280423	0.111964695767	0.000152761307777
50	0.6	0.18642526455	0.111873055556	0.000125277777778
51	0.6	0.182622354497	0.109575396825	0.000171723487259
52	0.6	0.192046957672	0.11517125	9.16678240668e-05
53	0.6	0.190972222222	0.114583333333	1.38777878078e-17
54	0.6	0.194113756614	0.116448677249	0.000202954024884
55	0.6	0.191798941799	0.115088571429	9.16020180193e-05
56	0.6	0.190724206349	0.114427142857	9.10755696399e-05
57	0.6	0.191302910053	0.114748677249	2.77555756156e-17
58	0.6	0.192212301587	0.115336607143	9.17994361616e-05
59	0.6	0.189236111111	0.113526759259	0.00012712962963
60	0.6	0.192212301587	0.115327380952	1.38777878078e-17
61	0.6	0.193204365079	0.115918285297	0.000121394840123
62	0.6	0.189649470899	0.113756613757	0.0
63	0.6	0.188326719577	0.112947962963	0.000126481481481
64	0.6	0.195601851852	0.117311507937	1.38777878078e-17
65	0.6	0.188988095238	0.113343253968	4.16333634234e-17
66	0.6	0.187169312169	0.1122775	8.93646124068e-05
67	0.6	0.187830687831	0.112690892857	8.96936426439e-05
68	0.6	0.195023148148	0.116980820106	4.16333634234e-17
69	0.6	0.189814814815	0.113839285714	5.55111512313e-17
70	0.6	0.19246031746	0.11541005291	0.0
71	0.6	0.188078703704	0.112847222222	1.38777878078e-17
72	0.6	0.190806878307	0.114445597372	0.000204140285071
73	0.6	0.185185185185	0.111128888889	0.000124444444444
74	0.6	0.192708333333	0.115677252304	0.000318300270145
75	0.6	0.18998015873	0.113931071429	9.06807333554e-05
76	0.6	0.189236111111	0.113535839947	0.000154904930264
77	0.6	0.191302910053	0.114757857143	9.13387938296e-05
78	0.6	0.194692460317	0.116824821429	9.29839450153e-05
79	0.6	0.186673280423	0.111937830688	0.0
80	0.6	0.188078703704	0.112847222222	1.38777878078e-17
81	0.6	0.189484126984	0.113673941799	1.38777878078e-17
82	0.6	0.187251984127	0.112360178571	8.94304184542e-05
83	0.6	0.191220238095	0.114675178571	9.12729877822e-05
84	0.6	0.192542989418	0.115501964286	9.19310482565e-05
85	0.6	0.19212962963	0.115244708995	1.38777878078e-17
86	0.6	0.188161375661	0.112847222222	1.38777878078e-17
87	0.6	0.192791005291	0.115667321429	9.20626603513e-05
88	0.6	0.185433201058	0.111211574074	0.000124537037037
89	0.6	0.190228174603	0.114105555556	0.000127777777778
90	0.6	0.190641534392	0.114344464286	9.10097635925e-05
91	0.6	0.190062830688	0.11400462963	1.38777878078e-17
92	0.6	0.187830687831	0.112690892857	8.96936426439e-05
93	0.6	0.191798941799	0.115088571429	9.16020180193e-05
94	0.6	0.187334656085	0.112369166667	0.000125833333333
95	0.6	0.192212301587	0.115336607143	9.17994361616e-05
96	0.6	0.185267857143	0.111155555556	0.000193728841935
97	0.6	0.192294973545	0.115364285714	0.000180795671491
98	0.6	0.189401455026	0.113609444444	0.000127222222222
99	0.6	0.193121693122	0.115851210317	0.000158063952877
100	0.6	0.191633597884	0.114914021164	2.77555756156e-17
1	0.9	0.184110449735	0.165674603175	5.55111512313e-17
2	0.9	0.185515873016	0.16691468254	2.77555756156e-17
3	0.9	0.186590608466	0.167906746032	2.77555756156e-17
4	0.9	0.192791005291	0.173445767196	5.55111512313e-17
5	0.9	0.193948412698	0.174520502646	2.77555756156e-17
6	0.9	0.191468253968	0.172288359788	5.55111512313e-17
7	0.9	0.186342592593	0.167658730159	8.32667268469e-17
8	0.9	0.186507936508	0.167824074074	8.32667268469e-17
9	0.9	0.188822751323	0.169890873016	2.77555756156e-17
10	0.9	0.190228174603	0.171130952381	0.0
11	0.9	0.191220238095	0.172040343915	2.77555756156e-17
12	0.9	0.194031084656	0.174603174603	0.0
13	0.9	0.190724206349	0.171626984127	2.77555756156e-17
14	0.9	0.190972222222	0.171875	0.0
15	0.9	0.188161375661	0.169312169312	8.32667268469e-17
16	0.9	0.188161375661	0.169312169312	8.32667268469e-17
17	0.9	0.189566798942	0.170552248677	5.55111512313e-17
18	0.9	0.193369708995	0.174024470899	2.77555756156e-17
19	0.9	0.186259920635	0.167576058201	8.32667268469e-17
20	0.9	0.191633597884	0.172453703704	5.55111512313e-17
21	0.9	0.192542989418	0.17328042328	5.55111512313e-17
22	0.9	0.188657407407	0.169725529101	2.77555756156e-17
23	0.9	0.190393518519	0.171296296296	5.55111512313e-17
24	0.9	0.186507936508	0.167824074074	8.32667268469e-17
25	0.9	0.192791005291	0.173445767196	5.55111512313e-17
26	0.9	0.186177248677	0.167493386243	2.77555756156e-17
27	0.9	0.189732142857	0.170717592593	2.77555756156e-17
28	0.9	0.188492063492	0.169642857143	2.77555756156e-17
29	0.9	0.19105489418	0.171875	0.0
30	0.9	0.192294973545	0.173032407407	2.77555756156e-17
31	0.9	0.195436507937	0.175843253968	2.77555756156e-17
32	0.9	0.187996031746	0.169146825397	0.0
33	0.9	0.192542989418	0.17328042328	5.55111512313e-17
34	0.9	0.187996031746	0.169146825397	0.0
35	0.9	0.191633597884	0.172453703704	5.55111512313e-17
36	0.9	0.191550925926	0.172371031746	2.77555756156e-17
37	0.9	0.190641534392	0.171544312169	0.0
38	0.9	0.189070767196	0.170138888889	0.0
39	0.9	0.189897486772	0.170882936508	0.0
40	0.9	0.189732142857	0.170717592593	2.77555756156e-17
41	0.9	0.187582671958	0.168816137566	2.77555756156e-17
42	0.9	0.191468253968	0.172288359788	5.55111512313e-17
43	0.9	0.186177248677	0.167493386243	2.77555756156e-17
44	0.9	0.194857804233	0.175347222222	0.0
45	0.9	0.191385582011	0.172205687831	0.0
46	0.9	0.196428571429	0.176752645503	5.55111512313e-17
47	0.9	0.189318783069	0.170386904762	2.77555756156e-17
48	0.9	0.191550925926	0.172371031746	2.77555756156e-17
49	0.9	0.186673280423	0.167989417989	5.55111512313e-17
50	0.9	0.18642526455	0.167741402116	0.0
51	0.9	0.182622354497	0.164351851852	2.77555756156e-17
52	0.9	0.192046957672	0.172784391534	8.32667268469e-17
53	0.9	0.190972222222	0.171875	0.0
54	0.9	0.194113756614	0.174685846561	5.55111512313e-17
55	0.9	0.191798941799	0.172619047619	0.0
56	0.9	0.190724206349	0.171626984127	2.77555756156e-17
57	0.9	0.191302910053	0.172123015873	2.77555756156e-17
58	0.9	0.192212301587	0.17294973545	1.11022302463e-16
59	0.9	0.189236111111	0.170304232804	5.55111512313e-17
60	0.9	0.192212301587	0.17294973545	1.11022302463e-16
61	0.9	0.193204365079	0.173859126984	2.77555756156e-17
62	0.9	0.189649470899	0.170634920635	2.77555756156e-17
63	0.9	0.188326719577	0.169477513228	2.77555756156e-17
64	0.9	0.195601851852	0.176008597884	0.0
65	0.9	0.188988095238	0.170056216931	8.32667268469e-17
66	0.9	0.187169312169	0.168402777778	0.0
67	0.9	0.187830687831	0.168981481481	5.55111512313e-17
68	0.9	0.195023148148	0.175512566138	2.77555756156e-17
69	0.9	0.189814814815	0.17080026455	1.11022302463e-16
70	0.9	0.19246031746	0.173197751323	5.55111512313e-17
71	0.9	0.188078703704	0.169229497354	2.77555756156e-17
72	0.9	0.190806878307	0.171709656085	2.77555756156e-17
73	0.9	0.185185185185	0.166666666667	5.55111512313e-17
74	0.9	0.192708333333	0.173363095238	2.77555756156e-17
75	0.9	0.18998015873	0.170965608466	8.32667268469e-17
76	0.9	0.189236111111	0.170304232804	5.55111512313e-17
77	0.9	0.191302910053	0.172123015873	2.77555756156e-17
78	0.9	0.194692460317	0.175181878307	8.32667268469e-17
79	0.9	0.186673280423	0.167989417989	5.55111512313e-17
80	0.9	0.188078703704	0.169229497354	2.77555756156e-17
81	0.9	0.189484126984	0.17046957672	5.55111512313e-17
82	0.9	0.187251984127	0.168485449735	2.77555756156e-17
83	0.9	0.191220238095	0.172040343915	2.77555756156e-17
