"x"
"1",0.730769230769231
"2",0.846153846153846
"3",0.923076923076923
"4",0.384615384615385
"5",0.365384615384615
"6",0.423076923076923
"7",0.461538461538462
"8",0.192307692307692
"9",0.548076923076923
"10",0.634615384615385
"11",0.692307692307692
"12",0.288461538461538
"13",0.730769230769231
"14",0.846153846153846
"15",0.923076923076923
"16",0.384615384615385
"17",0.365384615384615
"18",0.423076923076923
"19",0.461538461538462
"20",0.192307692307692
"21",0.548076923076923
"22",0.634615384615385
"23",0.692307692307692
"24",0.288461538461538
"25",0.548076923076923
"26",0.634615384615385
"27",0.692307692307692
"28",0.288461538461538
"29",0.730769230769231
"30",0.846153846153846
"31",0.923076923076923
"32",0.384615384615385
"33",0.730769230769231
"34",0.846153846153846
"35",0.923076923076923
"36",0.384615384615385
"37",0.730769230769231
"38",0.846153846153846
"39",0.923076923076923
"40",0.384615384615385
"41",0.548076923076923
"42",0.634615384615385
"43",0.692307692307692
"44",0.288461538461538
"45",0.548076923076923
"46",0.634615384615385
"47",0.692307692307692
"48",0.288461538461538
"49",0.365384615384615
"50",0.423076923076923
"51",0.461538461538462
"52",0.192307692307692
"53",0.548076923076923
"54",0.634615384615385
"55",0.692307692307692
"56",0.288461538461538
"57",0.548076923076923
"58",0.634615384615385
"59",0.692307692307692
"60",0.288461538461538
"61",0.548076923076923
"62",0.634615384615385
"63",0.692307692307692
"64",0.288461538461538
"65",0.548076923076923
"66",0.634615384615385
"67",0.692307692307692
"68",0.288461538461538
"69",0.548076923076923
"70",0.634615384615385
"71",0.692307692307692
"72",0.288461538461538
"73",0.548076923076923
"74",0.634615384615385
"75",0.692307692307692
"76",0.288461538461538
"77",0.365384615384615
"78",0.423076923076923
"79",0.461538461538462
"80",0.192307692307692
"81",0.548076923076923
"82",0.634615384615385
"83",0.692307692307692
"84",0.288461538461538
"85",0.365384615384615
"86",0.423076923076923
"87",0.461538461538462
"88",0.192307692307692
"89",0.548076923076923
"90",0.634615384615385
"91",0.692307692307692
"92",0.288461538461538
"93",0.730769230769231
"94",0.846153846153846
"95",0.923076923076923
"96",0.384615384615385
"97",0.365384615384615
"98",0.423076923076923
"99",0.461538461538462
"100",0.192307692307692
