"x"
"1",0.075
"2",0.05
"3",0.025
"4",0.05
"5",0.075
"6",0.025
"7",0.025
"8",0.025
"9",0.375
"10",0.25
"11",0.125
"12",0.25
"13",0.375
"14",0.125
"15",0.125
"16",0.125
"17",0.15
"18",0.1
"19",0.05
"20",0.1
"21",0.15
"22",0.05
"23",0.05
"24",0.05
"25",0.075
"26",0.05
"27",0.025
"28",0.05
"29",0.075
"30",0.025
"31",0.025
"32",0.025
"33",0.375
"34",0.25
"35",0.125
"36",0.25
"37",0.375
"38",0.125
"39",0.125
"40",0.125
