"Rgaller" "Rpara" "cooccur" "interact" "para_ID" "galler_ID" "post.mean" "post.sd"
"199" "Ofoeti" "Atymbe" 0 0 13 64 0.123873302707661 0.0100216317395944
"200" "Ohasta" "Atymbe" 0 0 13 68 0.123873302707661 0.0100216317395944
"201" "Oadaph" "Atymbe" 1 0 13 56 0.113401695210061 0.00849927892281892
"202" "Ohelve" "Atymbe" 0 0 13 69 0.123873302707661 0.0100216317395944
"203" "Onival" "Atymbe" 0 0 13 79 0.123873302707661 0.0100216317395944
"204" "Ovimin" "Atymbe" 0 0 13 95 0.123873302707661 0.0100216317395944
"205" "Oproxi" "Atymbe" 0 0 13 85 0.123873302707661 0.0100216317395944
"206" "Ocolla" "Atymbe" 0 0 13 61 0.123873302707661 0.0100216317395944
"207" "Osamol" "Atymbe" 0 0 13 89 0.123873302707661 0.0100216317395944
"208" "Omyrsi" "Atymbe" 0 0 13 76 0.123873302707661 0.0100216317395944
"209" "Oarcti" "Atymbe" 0 0 13 57 0.123873302707661 0.0100216317395944
"210" "Eboreo" "Atymbe" 0 0 13 5 0.123873302707661 0.0100216317395944
"211" "Oglauc" "Atymbe" 0 0 13 67 0.123873302707661 0.0100216317395944
"212" "Elappo" "Atymbe" 0 0 13 15 0.123873302707661 0.0100216317395944
"213" "Elappc" "Atymbe" 0 0 13 14 0.123873302707661 0.0100216317395944
"214" "Olappo" "Atymbe" 0 0 13 73 0.123873302707661 0.0100216317395944
"215" "Olappl" "Atymbe" 0 0 13 72 0.123873302707661 0.0100216317395944
"216" "Emyrsi" "Atymbe" 0 0 13 17 0.123873302707661 0.0100216317395944
"217" "Ogalla" "Atymbe" 0 0 13 65 0.123873302707661 0.0100216317395944
"218" "Hischn" "Atymbe" 0 0 13 34 0.123873302707661 0.0100216317395944
"219" "Ehasta" "Atymbe" 0 0 13 12 0.123873302707661 0.0100216317395944
"220" "Egemmf" "Atymbe" 0 0 13 10 0.123873302707661 0.0100216317395944
"221" "Omonti" "Atymbe" 0 0 13 75 0.123873302707661 0.0100216317395944
"222" "Eelaea" "Atymbe" 0 0 13 8 0.123873302707661 0.0100216317395944
"223" "Hcarin" "Atymbe" 0 0 13 32 0.123873302707661 0.0100216317395944
"224" "Egemmh" "Atymbe" 0 0 13 11 0.123873302707661 0.0100216317395944
"225" "Hplicg" "Atymbe" 0 0 13 40 0.123873302707661 0.0100216317395944
"226" "Omacul" "Atymbe" 0 0 13 74 0.123873302707661 0.0100216317395944
"227" "Hspirh" "Atymbe" 0 0 13 53 0.123873302707661 0.0100216317395944
"228" "Obrevi" "Atymbe" 0 0 13 59 0.123873302707661 0.0100216317395944
"229" "Oretic" "Atymbe" 0 0 13 87 0.123873302707661 0.0100216317395944
"230" "Oretus" "Atymbe" 0 0 13 88 0.123873302707661 0.0100216317395944
"231" "Enigri" "Atymbe" 0 0 13 19 0.123873302707661 0.0100216317395944
"232" "Emucro" "Atymbe" 0 0 13 16 0.123873302707661 0.0100216317395944
"233" "Ovesic" "Atymbe" 0 0 13 94 0.123873302707661 0.0100216317395944
"234" "Oviril" "Atymbe" 0 0 13 96 0.123873302707661 0.0100216317395944
"235" "Opedun" "Atymbe" 0 0 13 82 0.123873302707661 0.0100216317395944
"236" "Otrian" "Atymbe" 0 0 13 92 0.123873302707661 0.0100216317395944
"237" "Oglabr" "Atymbe" 0 0 13 66 0.123873302707661 0.0100216317395944
"238" "Opustu" "Atymbe" 0 0 13 86 0.123873302707661 0.0100216317395944
"239" "Oherba" "Atymbe" 0 0 13 70 0.123873302707661 0.0100216317395944
"240" "Evenus" "Atymbe" 0 0 13 26 0.123873302707661 0.0100216317395944
"241" "Onorve" "Atymbe" 0 0 13 80 0.123873302707661 0.0100216317395944
"242" "Ephyli" "Atymbe" 0 0 13 20 0.123873302707661 0.0100216317395944
"243" "Ospeit" "Atymbe" 0 0 13 90 0.123873302707661 0.0100216317395944
"244" "Obella" "Atymbe" 0 0 13 58 0.123873302707661 0.0100216317395944
"245" "Hpruss" "Atymbe" 0 0 13 44 0.123873302707661 0.0100216317395944
"246" "Odolic" "Atymbe" 0 0 13 62 0.123873302707661 0.0100216317395944
"247" "Hspira" "Atymbe" 0 0 13 52 0.123873302707661 0.0100216317395944
"248" "Elanat" "Atymbe" 0 0 13 13 0.123873302707661 0.0100216317395944
"249" "Omyrti" "Atymbe" 0 0 13 77 0.123873302707661 0.0100216317395944
"250" "Hnudip" "Atymbe" 0 0 13 37 0.123873302707661 0.0100216317395944
"251" "Hleuco" "Atymbe" 0 0 13 36 0.123873302707661 0.0100216317395944
"252" "Hacuti" "Atymbe" 0 0 13 28 0.123873302707661 0.0100216317395944
"253" "Hplicl" "Atymbe" 0 0 13 41 0.123873302707661 0.0100216317395944
"254" "Etesta" "Atymbe" 0 0 13 25 0.123873302707661 0.0100216317395944
"255" "Hplicd" "Atymbe" 0 0 13 39 0.123873302707661 0.0100216317395944
"256" "Edaphn" "Atymbe" 0 0 13 7 0.123873302707661 0.0100216317395944
"257" "Hpolit" "Atymbe" 0 0 13 43 0.123873302707661 0.0100216317395944
"258" "Epurpu" "Atymbe" 0 0 13 21 0.123873302707661 0.0100216317395944
"259" "Eatraa" "Atymbe" 0 0 13 3 0.123873302707661 0.0100216317395944
"260" "Eangus" "Atymbe" 0 0 13 1 0.123873302707661 0.0100216317395944
"261" "Hangli" "Atymbe" 0 0 13 30 0.123873302707661 0.0100216317395944
"262" "Hleuca" "Atymbe" 0 0 13 35 0.123873302707661 0.0100216317395944
"263" "Hoblit" "Atymbe" 0 0 13 38 0.123873302707661 0.0100216317395944
"264" "Heryth" "Atymbe" 0 0 13 33 0.123873302707661 0.0100216317395944
"265" "Halien" "Atymbe" 0 0 13 29 0.123873302707661 0.0100216317395944
"266" "Hsglab" "Atymbe" 0 0 13 48 0.123873302707661 0.0100216317395944
"267" "Htuber" "Atymbe" 0 0 13 54 0.123873302707661 0.0100216317395944
"268" "Eweiff" "Atymbe" 0 0 13 27 0.123873302707661 0.0100216317395944
"269" "Esubge" "Atymbe" 0 0 13 24 0.123873302707661 0.0100216317395944
"270" "Egemmc" "Atymbe" 0 0 13 9 0.123873302707661 0.0100216317395944
"271" "Eaurit" "Atymbe" 0 0 13 4 0.123873302707661 0.0100216317395944
"272" "Ospset" "Atymbe" 0 0 13 91 0.123873302707661 0.0100216317395944
"273" "Emyrti" "Atymbe" 0 0 13 18 0.123873302707661 0.0100216317395944
"274" "Esmyrt" "Atymbe" 0 0 13 23 0.123873302707661 0.0100216317395944
"275" "Esmyrs" "Atymbe" 0 0 13 22 0.123873302707661 0.0100216317395944
"276" "Eciner" "Atymbe" 0 0 13 6 0.123873302707661 0.0100216317395944
"277" "Eappen" "Atymbe" 0 0 13 2 0.123873302707661 0.0100216317395944
"278" "Hpscho" "Atymbe" 0 0 13 45 0.123873302707661 0.0100216317395944
"279" "Hplicp" "Atymbe" 0 0 13 42 0.123873302707661 0.0100216317395944
"280" "Hscapr" "Atymbe" 0 0 13 47 0.123873302707661 0.0100216317395944
"281" "Hanoma" "Atymbe" 0 0 13 31 0.123873302707661 0.0100216317395944
"282" "Oaacut" "Atymbe" 0 0 13 55 0.123873302707661 0.0100216317395944
"283" "Hpurpu" "Atymbe" 0 0 13 46 0.123873302707661 0.0100216317395944
"284" "Opolar" "Atymbe" 0 0 13 83 0.123873302707661 0.0100216317395944
"285" "Opprox" "Atymbe" 0 0 13 84 0.123873302707661 0.0100216317395944
"286" "Hspecc" "Atymbe" 0 0 13 51 0.123873302707661 0.0100216317395944
"287" "Hsglau" "Atymbe" 0 0 13 49 0.123873302707661 0.0100216317395944
"288" "Hslana" "Atymbe" 0 0 13 50 0.123873302707661 0.0100216317395944
"289" "Oelaea" "Aprost" 0 0 10 63 0.123873302707661 0.0100216317395944
"290" "Obridg" "Aprost" 0 0 10 60 0.123873302707661 0.0100216317395944
"291" "Ovaria" "Aprost" 0 0 10 93 0.123873302707661 0.0100216317395944
"292" "Oobscu" "Aprost" 0 0 10 81 0.123873302707661 0.0100216317395944
"293" "Okriec" "Aprost" 0 0 10 71 0.123873302707661 0.0100216317395944
"294" "Onigri" "Aprost" 0 0 10 78 0.123873302707661 0.0100216317395944
"295" "Ofoeti" "Aprost" 0 0 10 64 0.123873302707661 0.0100216317395944
"296" "Ohasta" "Aprost" 0 0 10 68 0.123873302707661 0.0100216317395944
"297" "Oadaph" "Aprost" 0 0 10 56 0.123873302707661 0.0100216317395944
"298" "Ohelve" "Aprost" 0 0 10 69 0.123873302707661 0.0100216317395944
"299" "Onival" "Aprost" 0 0 10 79 0.123873302707661 0.0100216317395944
"300" "Ovimin" "Aprost" 0 0 10 95 0.123873302707661 0.0100216317395944
"301" "Oproxi" "Aprost" 0 0 10 85 0.123873302707661 0.0100216317395944
"302" "Ocolla" "Aprost" 0 0 10 61 0.123873302707661 0.0100216317395944
"303" "Osamol" "Aprost" 0 0 10 89 0.123873302707661 0.0100216317395944
"304" "Omyrsi" "Aprost" 0 0 10 76 0.123873302707661 0.0100216317395944
"305" "Oarcti" "Aprost" 0 0 10 57 0.123873302707661 0.0100216317395944
"306" "Eboreo" "Aprost" 0 0 10 5 0.123873302707661 0.0100216317395944
"307" "Oglauc" "Aprost" 0 0 10 67 0.123873302707661 0.0100216317395944
"308" "Elappo" "Aprost" 0 0 10 15 0.123873302707661 0.0100216317395944
"309" "Elappc" "Aprost" 0 0 10 14 0.123873302707661 0.0100216317395944
"310" "Olappo" "Aprost" 0 0 10 73 0.123873302707661 0.0100216317395944
"311" "Olappl" "Aprost" 0 0 10 72 0.123873302707661 0.0100216317395944
"312" "Emyrsi" "Aprost" 0 0 10 17 0.123873302707661 0.0100216317395944
"313" "Ogalla" "Aprost" 0 0 10 65 0.123873302707661 0.0100216317395944
"314" "Hischn" "Aprost" 0 0 10 34 0.123873302707661 0.0100216317395944
"315" "Ehasta" "Aprost" 0 0 10 12 0.123873302707661 0.0100216317395944
"316" "Egemmf" "Aprost" 0 0 10 10 0.123873302707661 0.0100216317395944
"317" "Omonti" "Aprost" 0 0 10 75 0.123873302707661 0.0100216317395944
"318" "Eelaea" "Aprost" 1 1 10 8 1 0
"319" "Hcarin" "Aprost" 0 0 10 32 0.123873302707661 0.0100216317395944
"320" "Egemmh" "Aprost" 0 0 10 11 0.123873302707661 0.0100216317395944
"321" "Hplicg" "Aprost" 0 0 10 40 0.123873302707661 0.0100216317395944
"322" "Omacul" "Aprost" 0 0 10 74 0.123873302707661 0.0100216317395944
"323" "Hspirh" "Aprost" 0 0 10 53 0.123873302707661 0.0100216317395944
"324" "Obrevi" "Aprost" 0 0 10 59 0.123873302707661 0.0100216317395944
"325" "Oretic" "Aprost" 0 0 10 87 0.123873302707661 0.0100216317395944
"326" "Oretus" "Aprost" 0 0 10 88 0.123873302707661 0.0100216317395944
"327" "Enigri" "Aprost" 0 0 10 19 0.123873302707661 0.0100216317395944
"328" "Emucro" "Aprost" 0 0 10 16 0.123873302707661 0.0100216317395944
"329" "Ovesic" "Aprost" 0 0 10 94 0.123873302707661 0.0100216317395944
