"Rgaller" "Rpara" "cooccur" "interact" "para_ID" "galler_ID" "post.mean" "post.sd"
"1387" "Opedun" "Tspone" 0 0 123 82 0.0761557077114137 0.00765274965684165
"1388" "Otrian" "Tspone" 0 0 123 92 0.0761557077114137 0.00765274965684165
"1389" "Oglabr" "Tspone" 0 0 123 66 0.0761557077114137 0.00765274965684165
"1390" "Opustu" "Tspone" 0 0 123 86 0.0761557077114137 0.00765274965684165
"1391" "Oherba" "Tspone" 0 0 123 70 0.0761557077114137 0.00765274965684165
"1392" "Evenus" "Tspone" 0 0 123 26 0.0761557077114137 0.00765274965684165
"1393" "Onorve" "Tspone" 0 0 123 80 0.0761557077114137 0.00765274965684165
"1394" "Ephyli" "Tspone" 0 0 123 20 0.0761557077114137 0.00765274965684165
"1395" "Ospeit" "Tspone" 0 0 123 90 0.0761557077114137 0.00765274965684165
"1396" "Obella" "Tspone" 0 0 123 58 0.0761557077114137 0.00765274965684165
"1397" "Hpruss" "Tspone" 0 0 123 44 0.0761557077114137 0.00765274965684165
"1398" "Odolic" "Tspone" 0 0 123 62 0.0761557077114137 0.00765274965684165
"1399" "Hspira" "Tspone" 0 0 123 52 0.0761557077114137 0.00765274965684165
"1400" "Elanat" "Tspone" 0 0 123 13 0.0761557077114137 0.00765274965684165
"1401" "Omyrti" "Tspone" 0 0 123 77 0.0761557077114137 0.00765274965684165
"1402" "Hnudip" "Tspone" 0 0 123 37 0.0761557077114137 0.00765274965684165
"1403" "Hleuco" "Tspone" 0 0 123 36 0.0761557077114137 0.00765274965684165
"1404" "Hacuti" "Tspone" 0 0 123 28 0.0761557077114137 0.00765274965684165
"1405" "Hplicl" "Tspone" 0 0 123 41 0.0761557077114137 0.00765274965684165
"1406" "Etesta" "Tspone" 0 0 123 25 0.0761557077114137 0.00765274965684165
"1407" "Hplicd" "Tspone" 0 0 123 39 0.0761557077114137 0.00765274965684165
"1408" "Edaphn" "Tspone" 0 0 123 7 0.0761557077114137 0.00765274965684165
"1409" "Hpolit" "Tspone" 0 0 123 43 0.0761557077114137 0.00765274965684165
"1410" "Epurpu" "Tspone" 0 0 123 21 0.0761557077114137 0.00765274965684165
"1411" "Eatraa" "Tspone" 0 0 123 3 0.0761557077114137 0.00765274965684165
"1412" "Eangus" "Tspone" 0 0 123 1 0.0761557077114137 0.00765274965684165
"1413" "Hangli" "Tspone" 0 0 123 30 0.0761557077114137 0.00765274965684165
"1414" "Hleuca" "Tspone" 0 0 123 35 0.0761557077114137 0.00765274965684165
"1415" "Hoblit" "Tspone" 0 0 123 38 0.0761557077114137 0.00765274965684165
"1416" "Heryth" "Tspone" 0 0 123 33 0.0761557077114137 0.00765274965684165
"1417" "Halien" "Tspone" 0 0 123 29 0.0761557077114137 0.00765274965684165
"1418" "Hsglab" "Tspone" 0 0 123 48 0.0761557077114137 0.00765274965684165
"1419" "Htuber" "Tspone" 0 0 123 54 0.0761557077114137 0.00765274965684165
"1420" "Eweiff" "Tspone" 0 0 123 27 0.0761557077114137 0.00765274965684165
"1421" "Esubge" "Tspone" 0 0 123 24 0.0761557077114137 0.00765274965684165
"1422" "Egemmc" "Tspone" 0 0 123 9 0.0761557077114137 0.00765274965684165
"1423" "Eaurit" "Tspone" 0 0 123 4 0.0761557077114137 0.00765274965684165
"1424" "Ospset" "Tspone" 0 0 123 91 0.0761557077114137 0.00765274965684165
"1425" "Emyrti" "Tspone" 0 0 123 18 0.0761557077114137 0.00765274965684165
"1426" "Esmyrt" "Tspone" 0 0 123 23 0.0761557077114137 0.00765274965684165
"1427" "Esmyrs" "Tspone" 0 0 123 22 0.0761557077114137 0.00765274965684165
"1428" "Eciner" "Tspone" 0 0 123 6 0.0761557077114137 0.00765274965684165
"1429" "Eappen" "Tspone" 0 0 123 2 0.0761557077114137 0.00765274965684165
"1430" "Hpscho" "Tspone" 0 0 123 45 0.0761557077114137 0.00765274965684165
"1431" "Hplicp" "Tspone" 0 0 123 42 0.0761557077114137 0.00765274965684165
"1432" "Hscapr" "Tspone" 0 0 123 47 0.0761557077114137 0.00765274965684165
"1433" "Hanoma" "Tspone" 0 0 123 31 0.0761557077114137 0.00765274965684165
"1434" "Oaacut" "Tspone" 0 0 123 55 0.0761557077114137 0.00765274965684165
"1435" "Hpurpu" "Tspone" 0 0 123 46 0.0761557077114137 0.00765274965684165
"1436" "Opolar" "Tspone" 0 0 123 83 0.0761557077114137 0.00765274965684165
"1437" "Opprox" "Tspone" 0 0 123 84 0.0761557077114137 0.00765274965684165
"1438" "Hspecc" "Tspone" 0 0 123 51 0.0761557077114137 0.00765274965684165
"1439" "Hsglau" "Tspone" 0 0 123 49 0.0761557077114137 0.00765274965684165
"1440" "Hslana" "Tspone" 0 0 123 50 0.0761557077114137 0.00765274965684165
"1441" "Oelaea" "Tsptwo" 0 0 126 63 0.0761557077114137 0.00765274965684165
"1442" "Obridg" "Tsptwo" 0 0 126 60 0.0761557077114137 0.00765274965684165
"1443" "Ovaria" "Tsptwo" 0 0 126 93 0.0761557077114137 0.00765274965684165
"1444" "Oobscu" "Tsptwo" 0 0 126 81 0.0761557077114137 0.00765274965684165
"1445" "Okriec" "Tsptwo" 1 1 126 71 1 0
"1446" "Onigri" "Tsptwo" 0 0 126 78 0.0761557077114137 0.00765274965684165
"1447" "Ofoeti" "Tsptwo" 0 0 126 64 0.0761557077114137 0.00765274965684165
"1448" "Ohasta" "Tsptwo" 0 0 126 68 0.0761557077114137 0.00765274965684165
"1449" "Oadaph" "Tsptwo" 0 0 126 56 0.0761557077114137 0.00765274965684165
"1450" "Ohelve" "Tsptwo" 0 0 126 69 0.0761557077114137 0.00765274965684165
"1451" "Onival" "Tsptwo" 0 0 126 79 0.0761557077114137 0.00765274965684165
"1452" "Ovimin" "Tsptwo" 0 0 126 95 0.0761557077114137 0.00765274965684165
"1453" "Oproxi" "Tsptwo" 0 0 126 85 0.0761557077114137 0.00765274965684165
"1454" "Ocolla" "Tsptwo" 0 0 126 61 0.0761557077114137 0.00765274965684165
"1455" "Osamol" "Tsptwo" 0 0 126 89 0.0761557077114137 0.00765274965684165
"1456" "Omyrsi" "Tsptwo" 0 0 126 76 0.0761557077114137 0.00765274965684165
"1457" "Oarcti" "Tsptwo" 0 0 126 57 0.0761557077114137 0.00765274965684165
"1458" "Eboreo" "Tsptwo" 0 0 126 5 0.0761557077114137 0.00765274965684165
"1459" "Oglauc" "Tsptwo" 0 0 126 67 0.0761557077114137 0.00765274965684165
"1460" "Elappo" "Tsptwo" 0 0 126 15 0.0761557077114137 0.00765274965684165
"1461" "Elappc" "Tsptwo" 0 0 126 14 0.0761557077114137 0.00765274965684165
"1462" "Olappo" "Tsptwo" 0 0 126 73 0.0761557077114137 0.00765274965684165
"1463" "Olappl" "Tsptwo" 0 0 126 72 0.0761557077114137 0.00765274965684165
"1464" "Emyrsi" "Tsptwo" 0 0 126 17 0.0761557077114137 0.00765274965684165
"1465" "Ogalla" "Tsptwo" 1 0 126 65 0.0686847451607716 0.00627525110760133
"1466" "Hischn" "Tsptwo" 0 0 126 34 0.0761557077114137 0.00765274965684165
"1467" "Ehasta" "Tsptwo" 0 0 126 12 0.0761557077114137 0.00765274965684165
"1468" "Egemmf" "Tsptwo" 0 0 126 10 0.0761557077114137 0.00765274965684165
"1469" "Omonti" "Tsptwo" 0 0 126 75 0.0761557077114137 0.00765274965684165
"1470" "Eelaea" "Tsptwo" 0 0 126 8 0.0761557077114137 0.00765274965684165
"1471" "Hcarin" "Tsptwo" 0 0 126 32 0.0761557077114137 0.00765274965684165
"1472" "Egemmh" "Tsptwo" 0 0 126 11 0.0761557077114137 0.00765274965684165
"1473" "Hplicg" "Tsptwo" 0 0 126 40 0.0761557077114137 0.00765274965684165
"1474" "Omacul" "Tsptwo" 0 0 126 74 0.0761557077114137 0.00765274965684165
"1475" "Hspirh" "Tsptwo" 0 0 126 53 0.0761557077114137 0.00765274965684165
"1476" "Obrevi" "Tsptwo" 0 0 126 59 0.0761557077114137 0.00765274965684165
"1477" "Oretic" "Tsptwo" 0 0 126 87 0.0761557077114137 0.00765274965684165
"1478" "Oretus" "Tsptwo" 0 0 126 88 0.0761557077114137 0.00765274965684165
"1479" "Enigri" "Tsptwo" 0 0 126 19 0.0761557077114137 0.00765274965684165
"1480" "Emucro" "Tsptwo" 0 0 126 16 0.0761557077114137 0.00765274965684165
"1481" "Ovesic" "Tsptwo" 0 0 126 94 0.0761557077114137 0.00765274965684165
"1482" "Oviril" "Tsptwo" 0 0 126 96 0.0761557077114137 0.00765274965684165
"1483" "Opedun" "Tsptwo" 0 0 126 82 0.0761557077114137 0.00765274965684165
"1484" "Otrian" "Tsptwo" 0 0 126 92 0.0761557077114137 0.00765274965684165
"1485" "Oglabr" "Tsptwo" 0 0 126 66 0.0761557077114137 0.00765274965684165
"1486" "Opustu" "Tsptwo" 0 0 126 86 0.0761557077114137 0.00765274965684165
"1487" "Oherba" "Tsptwo" 0 0 126 70 0.0761557077114137 0.00765274965684165
"1488" "Evenus" "Tsptwo" 0 0 126 26 0.0761557077114137 0.00765274965684165
"1489" "Onorve" "Tsptwo" 0 0 126 80 0.0761557077114137 0.00765274965684165
"1490" "Ephyli" "Tsptwo" 0 0 126 20 0.0761557077114137 0.00765274965684165
"1491" "Ospeit" "Tsptwo" 0 0 126 90 0.0761557077114137 0.00765274965684165
"1492" "Obella" "Tsptwo" 0 0 126 58 0.0761557077114137 0.00765274965684165
"1493" "Hpruss" "Tsptwo" 0 0 126 44 0.0761557077114137 0.00765274965684165
"1494" "Odolic" "Tsptwo" 0 0 126 62 0.0761557077114137 0.00765274965684165
"1495" "Hspira" "Tsptwo" 0 0 126 52 0.0761557077114137 0.00765274965684165
"1496" "Elanat" "Tsptwo" 0 0 126 13 0.0761557077114137 0.00765274965684165
"1497" "Omyrti" "Tsptwo" 0 0 126 77 0.0761557077114137 0.00765274965684165
"1498" "Hnudip" "Tsptwo" 0 0 126 37 0.0761557077114137 0.00765274965684165
"1499" "Hleuco" "Tsptwo" 0 0 126 36 0.0761557077114137 0.00765274965684165
"1500" "Hacuti" "Tsptwo" 0 0 126 28 0.0761557077114137 0.00765274965684165
"1501" "Hplicl" "Tsptwo" 0 0 126 41 0.0761557077114137 0.00765274965684165
"1502" "Etesta" "Tsptwo" 0 0 126 25 0.0761557077114137 0.00765274965684165
"1503" "Hplicd" "Tsptwo" 0 0 126 39 0.0761557077114137 0.00765274965684165
"1504" "Edaphn" "Tsptwo" 0 0 126 7 0.0761557077114137 0.00765274965684165
"1505" "Hpolit" "Tsptwo" 0 0 126 43 0.0761557077114137 0.00765274965684165
"1506" "Epurpu" "Tsptwo" 0 0 126 21 0.0761557077114137 0.00765274965684165
"1507" "Eatraa" "Tsptwo" 0 0 126 3 0.0761557077114137 0.00765274965684165
"1508" "Eangus" "Tsptwo" 0 0 126 1 0.0761557077114137 0.00765274965684165
"1509" "Hangli" "Tsptwo" 0 0 126 30 0.0761557077114137 0.00765274965684165
"1510" "Hleuca" "Tsptwo" 0 0 126 35 0.0761557077114137 0.00765274965684165
"1511" "Hoblit" "Tsptwo" 0 0 126 38 0.0761557077114137 0.00765274965684165
"1512" "Heryth" "Tsptwo" 0 0 126 33 0.0761557077114137 0.00765274965684165
"1513" "Halien" "Tsptwo" 0 0 126 29 0.0761557077114137 0.00765274965684165
"1514" "Hsglab" "Tsptwo" 0 0 126 48 0.0761557077114137 0.00765274965684165
"1515" "Htuber" "Tsptwo" 0 0 126 54 0.0761557077114137 0.00765274965684165
"1516" "Eweiff" "Tsptwo" 0 0 126 27 0.0761557077114137 0.00765274965684165
"1517" "Esubge" "Tsptwo" 0 0 126 24 0.0761557077114137 0.00765274965684165
"1518" "Egemmc" "Tsptwo" 0 0 126 9 0.0761557077114137 0.00765274965684165
"1519" "Eaurit" "Tsptwo" 0 0 126 4 0.0761557077114137 0.00765274965684165
"1520" "Ospset" "Tsptwo" 0 0 126 91 0.0761557077114137 0.00765274965684165
"1521" "Emyrti" "Tsptwo" 0 0 126 18 0.0761557077114137 0.00765274965684165
"1522" "Esmyrt" "Tsptwo" 0 0 126 23 0.0761557077114137 0.00765274965684165
"1523" "Esmyrs" "Tsptwo" 0 0 126 22 0.0761557077114137 0.00765274965684165
"1524" "Eciner" "Tsptwo" 0 0 126 6 0.0761557077114137 0.00765274965684165
"1525" "Eappen" "Tsptwo" 0 0 126 2 0.0761557077114137 0.00765274965684165
"1526" "Hpscho" "Tsptwo" 0 0 126 45 0.0761557077114137 0.00765274965684165
"1527" "Hplicp" "Tsptwo" 0 0 126 42 0.0761557077114137 0.00765274965684165
"1528" "Hscapr" "Tsptwo" 0 0 126 47 0.0761557077114137 0.00765274965684165
"1529" "Hanoma" "Tsptwo" 0 0 126 31 0.0761557077114137 0.00765274965684165
"1530" "Oaacut" "Tsptwo" 0 0 126 55 0.0761557077114137 0.00765274965684165
"1531" "Hpurpu" "Tsptwo" 0 0 126 46 0.0761557077114137 0.00765274965684165
"1532" "Opolar" "Tsptwo" 0 0 126 83 0.0761557077114137 0.00765274965684165
"1533" "Opprox" "Tsptwo" 0 0 126 84 0.0761557077114137 0.00765274965684165
"1534" "Hspecc" "Tsptwo" 0 0 126 51 0.0761557077114137 0.00765274965684165
"1535" "Hsglau" "Tsptwo" 0 0 126 49 0.0761557077114137 0.00765274965684165
"1536" "Hslana" "Tsptwo" 0 0 126 50 0.0761557077114137 0.00765274965684165
"1537" "Oelaea" "Tspthr" 0 0 125 63 0.0761557077114137 0.00765274965684165
"1538" "Obridg" "Tspthr" 0 0 125 60 0.0761557077114137 0.00765274965684165
"1539" "Ovaria" "Tspthr" 0 0 125 93 0.0761557077114137 0.00765274965684165
"1540" "Oobscu" "Tspthr" 0 0 125 81 0.0761557077114137 0.00765274965684165
"1541" "Okriec" "Tspthr" 1 1 125 71 1 0
"1542" "Onigri" "Tspthr" 0 0 125 78 0.0761557077114137 0.00765274965684165
"1543" "Ofoeti" "Tspthr" 0 0 125 64 0.0761557077114137 0.00765274965684165
"1544" "Ohasta" "Tspthr" 0 0 125 68 0.0761557077114137 0.00765274965684165
"1545" "Oadaph" "Tspthr" 0 0 125 56 0.0761557077114137 0.00765274965684165
"1546" "Ohelve" "Tspthr" 0 0 125 69 0.0761557077114137 0.00765274965684165
"1547" "Onival" "Tspthr" 0 0 125 79 0.0761557077114137 0.00765274965684165
"1548" "Ovimin" "Tspthr" 0 0 125 95 0.0761557077114137 0.00765274965684165
"1549" "Oproxi" "Tspthr" 0 0 125 85 0.0761557077114137 0.00765274965684165
"1550" "Ocolla" "Tspthr" 0 0 125 61 0.0761557077114137 0.00765274965684165
"1551" "Osamol" "Tspthr" 0 0 125 89 0.0761557077114137 0.00765274965684165
"1552" "Omyrsi" "Tspthr" 0 0 125 76 0.0761557077114137 0.00765274965684165
"1553" "Oarcti" "Tspthr" 0 0 125 57 0.0761557077114137 0.00765274965684165
"1554" "Eboreo" "Tspthr" 0 0 125 5 0.0761557077114137 0.00765274965684165
"1555" "Oglauc" "Tspthr" 0 0 125 67 0.0761557077114137 0.00765274965684165
"1556" "Elappo" "Tspthr" 0 0 125 15 0.0761557077114137 0.00765274965684165
"1557" "Elappc" "Tspthr" 0 0 125 14 0.0761557077114137 0.00765274965684165
"1558" "Olappo" "Tspthr" 0 0 125 73 0.0761557077114137 0.00765274965684165
"1559" "Olappl" "Tspthr" 0 0 125 72 0.0761557077114137 0.00765274965684165
"1560" "Emyrsi" "Tspthr" 0 0 125 17 0.0761557077114137 0.00765274965684165
"1561" "Ogalla" "Tspthr" 1 0 125 65 0.0686847451607716 0.00627525110760133
"1562" "Hischn" "Tspthr" 0 0 125 34 0.0761557077114137 0.00765274965684165
"1563" "Ehasta" "Tspthr" 0 0 125 12 0.0761557077114137 0.00765274965684165
"1564" "Egemmf" "Tspthr" 0 0 125 10 0.0761557077114137 0.00765274965684165
"1565" "Omonti" "Tspthr" 0 0 125 75 0.0761557077114137 0.00765274965684165
"1566" "Eelaea" "Tspthr" 0 0 125 8 0.0761557077114137 0.00765274965684165
"1567" "Hcarin" "Tspthr" 0 0 125 32 0.0761557077114137 0.00765274965684165
"1568" "Egemmh" "Tspthr" 0 0 125 11 0.0761557077114137 0.00765274965684165
"1569" "Hplicg" "Tspthr" 0 0 125 40 0.0761557077114137 0.00765274965684165
"1570" "Omacul" "Tspthr" 0 0 125 74 0.0761557077114137 0.00765274965684165
"1571" "Hspirh" "Tspthr" 0 0 125 53 0.0761557077114137 0.00765274965684165
"1572" "Obrevi" "Tspthr" 0 0 125 59 0.0761557077114137 0.00765274965684165
"1573" "Oretic" "Tspthr" 0 0 125 87 0.0761557077114137 0.00765274965684165
"1574" "Oretus" "Tspthr" 0 0 125 88 0.0761557077114137 0.00765274965684165
"1575" "Enigri" "Tspthr" 0 0 125 19 0.0761557077114137 0.00765274965684165
"1576" "Emucro" "Tspthr" 0 0 125 16 0.0761557077114137 0.00765274965684165
"1577" "Ovesic" "Tspthr" 0 0 125 94 0.0761557077114137 0.00765274965684165
"1578" "Oviril" "Tspthr" 0 0 125 96 0.0761557077114137 0.00765274965684165
"1579" "Opedun" "Tspthr" 0 0 125 82 0.0761557077114137 0.00765274965684165
"1580" "Otrian" "Tspthr" 0 0 125 92 0.0761557077114137 0.00765274965684165
"1581" "Oglabr" "Tspthr" 0 0 125 66 0.0761557077114137 0.00765274965684165
"1582" "Opustu" "Tspthr" 0 0 125 86 0.0761557077114137 0.00765274965684165
"1583" "Oherba" "Tspthr" 0 0 125 70 0.0761557077114137 0.00765274965684165
"1584" "Evenus" "Tspthr" 0 0 125 26 0.0761557077114137 0.00765274965684165
"1585" "Onorve" "Tspthr" 0 0 125 80 0.0761557077114137 0.00765274965684165
"1586" "Ephyli" "Tspthr" 0 0 125 20 0.0761557077114137 0.00765274965684165
"1587" "Ospeit" "Tspthr" 0 0 125 90 0.0761557077114137 0.00765274965684165
"1588" "Obella" "Tspthr" 0 0 125 58 0.0761557077114137 0.00765274965684165
"1589" "Hpruss" "Tspthr" 0 0 125 44 0.0761557077114137 0.00765274965684165
"1590" "Odolic" "Tspthr" 0 0 125 62 0.0761557077114137 0.00765274965684165
"1591" "Hspira" "Tspthr" 0 0 125 52 0.0761557077114137 0.00765274965684165
"1592" "Elanat" "Tspthr" 0 0 125 13 0.0761557077114137 0.00765274965684165
"1593" "Omyrti" "Tspthr" 0 0 125 77 0.0761557077114137 0.00765274965684165
"1594" "Hnudip" "Tspthr" 0 0 125 37 0.0761557077114137 0.00765274965684165
"1595" "Hleuco" "Tspthr" 0 0 125 36 0.0761557077114137 0.00765274965684165
"1596" "Hacuti" "Tspthr" 0 0 125 28 0.0761557077114137 0.00765274965684165
"1597" "Hplicl" "Tspthr" 0 0 125 41 0.0761557077114137 0.00765274965684165
"1598" "Etesta" "Tspthr" 0 0 125 25 0.0761557077114137 0.00765274965684165
"1599" "Hplicd" "Tspthr" 0 0 125 39 0.0761557077114137 0.00765274965684165
"1600" "Edaphn" "Tspthr" 0 0 125 7 0.0761557077114137 0.00765274965684165
"1601" "Hpolit" "Tspthr" 0 0 125 43 0.0761557077114137 0.00765274965684165
"1602" "Epurpu" "Tspthr" 0 0 125 21 0.0761557077114137 0.00765274965684165
"1603" "Eatraa" "Tspthr" 0 0 125 3 0.0761557077114137 0.00765274965684165
"1604" "Eangus" "Tspthr" 0 0 125 1 0.0761557077114137 0.00765274965684165
"1605" "Hangli" "Tspthr" 0 0 125 30 0.0761557077114137 0.00765274965684165
"1606" "Hleuca" "Tspthr" 0 0 125 35 0.0761557077114137 0.00765274965684165
"1607" "Hoblit" "Tspthr" 0 0 125 38 0.0761557077114137 0.00765274965684165
"1608" "Heryth" "Tspthr" 0 0 125 33 0.0761557077114137 0.00765274965684165
"1609" "Halien" "Tspthr" 0 0 125 29 0.0761557077114137 0.00765274965684165
"1610" "Hsglab" "Tspthr" 0 0 125 48 0.0761557077114137 0.00765274965684165
"1611" "Htuber" "Tspthr" 0 0 125 54 0.0761557077114137 0.00765274965684165
"1612" "Eweiff" "Tspthr" 0 0 125 27 0.0761557077114137 0.00765274965684165
"1613" "Esubge" "Tspthr" 0 0 125 24 0.0761557077114137 0.00765274965684165
"1614" "Egemmc" "Tspthr" 0 0 125 9 0.0761557077114137 0.00765274965684165
"1615" "Eaurit" "Tspthr" 0 0 125 4 0.0761557077114137 0.00765274965684165
"1616" "Ospset" "Tspthr" 0 0 125 91 0.0761557077114137 0.00765274965684165
"1617" "Emyrti" "Tspthr" 0 0 125 18 0.0761557077114137 0.00765274965684165
"1618" "Esmyrt" "Tspthr" 0 0 125 23 0.0761557077114137 0.00765274965684165
"1619" "Esmyrs" "Tspthr" 0 0 125 22 0.0761557077114137 0.00765274965684165
"1620" "Eciner" "Tspthr" 0 0 125 6 0.0761557077114137 0.00765274965684165
"1621" "Eappen" "Tspthr" 0 0 125 2 0.0761557077114137 0.00765274965684165
"1622" "Hpscho" "Tspthr" 0 0 125 45 0.0761557077114137 0.00765274965684165
"1623" "Hplicp" "Tspthr" 0 0 125 42 0.0761557077114137 0.00765274965684165
"1624" "Hscapr" "Tspthr" 0 0 125 47 0.0761557077114137 0.00765274965684165
"1625" "Hanoma" "Tspthr" 0 0 125 31 0.0761557077114137 0.00765274965684165
"1626" "Oaacut" "Tspthr" 0 0 125 55 0.0761557077114137 0.00765274965684165
"1627" "Hpurpu" "Tspthr" 0 0 125 46 0.0761557077114137 0.00765274965684165
"1628" "Opolar" "Tspthr" 0 0 125 83 0.0761557077114137 0.00765274965684165
"1629" "Opprox" "Tspthr" 0 0 125 84 0.0761557077114137 0.00765274965684165
"1630" "Hspecc" "Tspthr" 0 0 125 51 0.0761557077114137 0.00765274965684165
"1631" "Hsglau" "Tspthr" 0 0 125 49 0.0761557077114137 0.00765274965684165
"1632" "Hslana" "Tspthr" 0 0 125 50 0.0761557077114137 0.00765274965684165
"1633" "Oelaea" "Tspfou" 0 0 122 63 0.0761557077114137 0.00765274965684165
"1634" "Obridg" "Tspfou" 0 0 122 60 0.0761557077114137 0.00765274965684165
"1635" "Ovaria" "Tspfou" 0 0 122 93 0.0761557077114137 0.00765274965684165
"1636" "Oobscu" "Tspfou" 0 0 122 81 0.0761557077114137 0.00765274965684165
"1637" "Okriec" "Tspfou" 0 0 122 71 0.0761557077114137 0.00765274965684165
"1638" "Onigri" "Tspfou" 0 0 122 78 0.0761557077114137 0.00765274965684165
"1639" "Ofoeti" "Tspfou" 0 0 122 64 0.0761557077114137 0.00765274965684165
"1640" "Ohasta" "Tspfou" 0 0 122 68 0.0761557077114137 0.00765274965684165
"1641" "Oadaph" "Tspfou" 0 0 122 56 0.0761557077114137 0.00765274965684165
"1642" "Ohelve" "Tspfou" 0 0 122 69 0.0761557077114137 0.00765274965684165
"1643" "Onival" "Tspfou" 0 0 122 79 0.0761557077114137 0.00765274965684165
"1644" "Ovimin" "Tspfou" 0 0 122 95 0.0761557077114137 0.00765274965684165
"1645" "Oproxi" "Tspfou" 0 0 122 85 0.0761557077114137 0.00765274965684165
"1646" "Ocolla" "Tspfou" 0 0 122 61 0.0761557077114137 0.00765274965684165
"1647" "Osamol" "Tspfou" 0 0 122 89 0.0761557077114137 0.00765274965684165
"1648" "Omyrsi" "Tspfou" 0 0 122 76 0.0761557077114137 0.00765274965684165
"1649" "Oarcti" "Tspfou" 0 0 122 57 0.0761557077114137 0.00765274965684165
"1650" "Eboreo" "Tspfou" 0 0 122 5 0.0761557077114137 0.00765274965684165
"1651" "Oglauc" "Tspfou" 0 0 122 67 0.0761557077114137 0.00765274965684165
"1652" "Elappo" "Tspfou" 0 0 122 15 0.0761557077114137 0.00765274965684165
"1653" "Elappc" "Tspfou" 0 0 122 14 0.0761557077114137 0.00765274965684165
"1654" "Olappo" "Tspfou" 0 0 122 73 0.0761557077114137 0.00765274965684165
"1655" "Olappl" "Tspfou" 0 0 122 72 0.0761557077114137 0.00765274965684165
"1656" "Emyrsi" "Tspfou" 0 0 122 17 0.0761557077114137 0.00765274965684165
"1657" "Ogalla" "Tspfou" 1 0 122 65 0.0686847451607716 0.00627525110760133
"1658" "Hischn" "Tspfou" 0 0 122 34 0.0761557077114137 0.00765274965684165
"1659" "Ehasta" "Tspfou" 0 0 122 12 0.0761557077114137 0.00765274965684165
"1660" "Egemmf" "Tspfou" 0 0 122 10 0.0761557077114137 0.00765274965684165
"1661" "Omonti" "Tspfou" 0 0 122 75 0.0761557077114137 0.00765274965684165
"1662" "Eelaea" "Tspfou" 0 0 122 8 0.0761557077114137 0.00765274965684165
"1663" "Hcarin" "Tspfou" 0 0 122 32 0.0761557077114137 0.00765274965684165
"1664" "Egemmh" "Tspfou" 0 0 122 11 0.0761557077114137 0.00765274965684165
"1665" "Hplicg" "Tspfou" 0 0 122 40 0.0761557077114137 0.00765274965684165
"1666" "Omacul" "Tspfou" 0 0 122 74 0.0761557077114137 0.00765274965684165
"1667" "Hspirh" "Tspfou" 0 0 122 53 0.0761557077114137 0.00765274965684165
"1668" "Obrevi" "Tspfou" 0 0 122 59 0.0761557077114137 0.00765274965684165
"1669" "Oretic" "Tspfou" 0 0 122 87 0.0761557077114137 0.00765274965684165
"1670" "Oretus" "Tspfou" 0 0 122 88 0.0761557077114137 0.00765274965684165
"1671" "Enigri" "Tspfou" 0 0 122 19 0.0761557077114137 0.00765274965684165
"1672" "Emucro" "Tspfou" 0 0 122 16 0.0761557077114137 0.00765274965684165
"1673" "Ovesic" "Tspfou" 0 0 122 94 0.0761557077114137 0.00765274965684165
"1674" "Oviril" "Tspfou" 0 0 122 96 0.0761557077114137 0.00765274965684165
"1675" "Opedun" "Tspfou" 1 0 122 82 0.0686847451607716 0.00627525110760133
"1676" "Otrian" "Tspfou" 0 0 122 92 0.0761557077114137 0.00765274965684165
"1677" "Oglabr" "Tspfou" 0 0 122 66 0.0761557077114137 0.00765274965684165
"1678" "Opustu" "Tspfou" 0 0 122 86 0.0761557077114137 0.00765274965684165
"1679" "Oherba" "Tspfou" 0 0 122 70 0.0761557077114137 0.00765274965684165
"1680" "Evenus" "Tspfou" 0 0 122 26 0.0761557077114137 0.00765274965684165
"1681" "Onorve" "Tspfou" 0 0 122 80 0.0761557077114137 0.00765274965684165
"1682" "Ephyli" "Tspfou" 0 0 122 20 0.0761557077114137 0.00765274965684165
"1683" "Ospeit" "Tspfou" 0 0 122 90 0.0761557077114137 0.00765274965684165
"1684" "Obella" "Tspfou" 0 0 122 58 0.0761557077114137 0.00765274965684165
"1685" "Hpruss" "Tspfou" 0 0 122 44 0.0761557077114137 0.00765274965684165
"1686" "Odolic" "Tspfou" 0 0 122 62 0.0761557077114137 0.00765274965684165
"1687" "Hspira" "Tspfou" 0 0 122 52 0.0761557077114137 0.00765274965684165
"1688" "Elanat" "Tspfou" 0 0 122 13 0.0761557077114137 0.00765274965684165
"1689" "Omyrti" "Tspfou" 0 0 122 77 0.0761557077114137 0.00765274965684165
"1690" "Hnudip" "Tspfou" 0 0 122 37 0.0761557077114137 0.00765274965684165
"1691" "Hleuco" "Tspfou" 0 0 122 36 0.0761557077114137 0.00765274965684165
"1692" "Hacuti" "Tspfou" 0 0 122 28 0.0761557077114137 0.00765274965684165
"1693" "Hplicl" "Tspfou" 0 0 122 41 0.0761557077114137 0.00765274965684165
"1694" "Etesta" "Tspfou" 0 0 122 25 0.0761557077114137 0.00765274965684165
"1695" "Hplicd" "Tspfou" 0 0 122 39 0.0761557077114137 0.00765274965684165
"1696" "Edaphn" "Tspfou" 0 0 122 7 0.0761557077114137 0.00765274965684165
"1697" "Hpolit" "Tspfou" 0 0 122 43 0.0761557077114137 0.00765274965684165
"1698" "Epurpu" "Tspfou" 0 0 122 21 0.0761557077114137 0.00765274965684165
