"Threshold"	"0"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"	"101"	"102"	"103"	"104"	"105"	"106"	"107"	"108"	"109"	"110"	"111"	"112"	"113"	"114"	"115"	"116"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"141"	"142"	"143"	"144"	"145"	"146"	"147"	"148"	"149"	"150"	"151"	"152"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"165"	"166"	"167"	"168"	"169"	"170"	"171"	"172"	"173"	"174"	"175"	"176"	"177"	"178"	"179"	"180"	"181"	"182"	"183"	"184"	"185"	"186"	"187"	"188"	"189"	"190"	"191"	"192"	"193"	"194"	"195"	"196"	"197"	"198"	"199"	"200"	"201"	"202"	"203"	"204"	"205"	"206"	"207"	"208"	"209"	"210"	"211"	"212"	"213"	"214"	"215"	"216"	"217"	"218"	"219"	"220"	"221"	"222"	"223"	"224"	"225"	"226"	"227"	"228"	"229"	"230"	"231"	"232"	"233"	"234"	"235"	"236"	"237"	"238"	"239"	"240"	"241"	"242"	"243"	"244"	"245"	"246"	"247"	"248"	"249"	"250"	"251"	"252"	"253"	"254"	"255"	"256"	"257"	"258"	"259"	"260"	"261"	"262"	"263"	"264"	"265"	"266"	"267"	"268"	"269"	"270"	"271"	"272"	"273"	"274"	"275"	"276"	"277"	"278"	"279"	"280"	"281"	"282"	"283"	"284"	"285"	"286"	"287"	"288"	"289"	"290"	"291"	"292"	"293"	"294"	"295"	"296"	"297"	"298"	"299"	"300"	"301"	"302"	"303"	"304"	"305"	"306"	"307"	"308"	"309"	"310"	"311"	"312"	"313"	"314"	"315"	"316"	"317"	"318"	"319"	"320"	"321"	"322"	"323"	"324"	"325"	"326"	"327"	"328"	"329"	"330"	"331"	"332"	"333"	"334"	"335"	"336"	"337"	"338"	"339"	"340"	"341"	"342"	"343"	"344"	"345"	"346"	"347"	"348"	"349"	"350"	"351"	"352"	"353"	"354"	"355"	"356"	"357"	"358"	"359"	"360"	"361"	"362"	"363"	"364"	"365"	"366"	"367"	"368"	"369"	"370"	"371"	"372"	"373"	"374"	"375"	"376"	"377"	"378"	"379"	"380"	"381"	"382"	"383"	"384"	"385"	"386"	"387"	"388"	"389"	"390"	"391"	"392"	"393"	"394"	"395"	"396"	"397"	"398"	"399"	"400"	"401"	"402"	"403"	"404"	"405"	"406"	"407"	"408"	"409"	"410"	"411"	"412"	"413"	"414"	"415"	"416"	"417"	"418"	"419"	"420"	"421"	"422"	"423"	"424"	"425"	"426"	"427"	"428"	"429"	"430"	"431"	"432"	"433"	"434"	"435"	"436"	"437"	"438"	"439"	"440"	"441"	"442"	"443"	"444"	"445"	"446"	"447"	"448"	"449"	"450"	"451"	"452"	"453"	"454"	"455"	"456"	"457"	"458"	"459"	"460"	"461"	"462"	"463"	"464"	"465"	"466"	"467"	"468"	"469"	"470"	"471"	"472"	"473"	"474"	"475"	"476"	"477"	"478"	"479"	"480"	"481"	"482"	"483"	"484"	"485"	"486"	"487"	"488"	"489"	"490"	"491"	"492"	"493"	"494"	"495"	"496"	"497"	"498"	"499"	"500"
"1"	0.1	0.724114549152737	0.756779866081873	0.785250065019092	0.810141041020939	0.831958464897733	0.851122865094807	0.86798753194415	0.882851706582628	0.895970552123766	0.907562857147939	0.91781709641779	0.926896272943822	0.934941837260841	0.942076895351846	0.948408859593998	0.954031657608005	0.95902758596957	0.963468875615577	0.967419021015909	0.970933914180988	0.974062816257552	0.976849193092509	0.97933143620279	0.981543486714014	0.983515376761193	0.985273700390509	0.986842024022193	0.988241244926243	0.98948990484621	0.990604464821643	0.991599546360646	0.992488143364577	0.993281808579083	0.99399081781725	0.994624314753943	0.995190438711375	0.995696437533085	0.996148767367643	0.996553180946894	0.996914805740312	0.99723821319182	0.997527480094086	0.997786243024274	0.998017746651511	0.998224886627504	0.998410247685664	0.998576137499029	0.998724616781665	0.998857526060896	0.99897650949739	0.999083036086104	0.999178418532349	0.999263830063212	0.999340319404652	0.999408824128215	0.999470182548035	0.999525144328346	0.999574379943563	0.999618489117032	0.999658008350384	0.999693417642934	0.999725146489456	0.999753579234896	0.999779059855841	0.999801896230887	0.999822363955181	0.99984070974837	0.999857154499752	0.99987189598968	0.999885111321997	0.999896959098468	0.999907581362865	0.999917105339308	0.999925644986855	0.999933302389906	0.999940169001932	0.999946326758107	0.99995184907078	0.999956801720223	0.999961243651731	0.999965227689017	0.999968801172739	0.99997200653206	0.999974881796333	0.999977461053201	0.999979774858771	0.999981850604901	0.999983712848111	0.99998538360415	0.999986882611827	0.999988227569323	0.999989434345885	0.999990517171455	0.999991488806572	0.999992360694588	0.999993143098063	0.999993845220974	0.999994475318243	0.999995040793876	0.999995548288936	0.999996003760377	0.999996412551711	0.99999677945635	0.999997108774387	0.999997404363499	0.999997669684581	0.999997907842657	0.999998121623563	0.99999831352684	0.99999848579522	0.999998640441076	0.999998779270137	0.99999890390275	0.999999015792959	0.999999116245607	0.999999206431677	0.999999287402055	0.999999360099871	0.99999942537157	0.999999483976842	0.999999536597534	0.999999583845639	0.999999626270465	0.99999966436507	0.999999698572031	0.999999729288621	0.999999756871454	0.999999781640657	0.999999803883605	0.99999982385828	0.999999841796281	0.999999857905528	0.999999872372684	0.999999885365334	0.999999897033939	0.999999907513584	0.999999916925554	0.999999925378749	0.999999932970945	0.999999939789935	0.999999945914549	0.99999995141557	0.999999956356559	0.999999960794588	0.999999964780909	0.999999968361543	0.999999971577818	0.999999974466847	0.999999977061959	0.999999979393085	0.999999981487103	0.999999983368154	0.999999985057918	0.999999986575863	0.999999987939477	0.999999989164466	0.999999990264933	0.999999991253548	0.99999999214169	0.999999992939577	0.999999993656391	0.999999994300375	0.999999994878935	0.999999995398723	0.999999995865715	0.999999996285276	0.999999996662229	0.999999997000904	0.999999997305191	0.999999997578583	0.99999999782422	0.999999998044923	0.999999998243223	0.999999998421397	0.999999998581488	0.999999998725334	0.999999998854584	0.999999998970719	0.999999999075072	0.999999999168839	0.999999999253094	0.999999999328802	0.999999999396833	0.999999999457963	0.999999999512895	0.999999999562256	0.999999999606613	0.999999999646472	0.99999999968229	0.999999999714478	0.999999999743402	0.999999999769395	0.999999999792753	0.999999999813744	0.999999999832608	0.99999999984956	0.999999999864795	0.999999999878486	0.99999999989079	0.999999999901847	0.999999999911785	0.999999999920715	0.999999999928741	0.999999999935955	0.999999999942437	0.999999999948264	0.9999999999535	0.999999999958206	0.999999999962435	0.999999999966237	0.999999999969653	0.999999999972724	0.999999999975484	0.999999999977964	0.999999999980193	0.999999999982197	0.999999999983998	0.999999999985617	0.999999999987071	0.999999999988379	0.999999999989554	0.999999999990611	0.99999999999156	0.999999999992414	0.999999999993181	0.99999999999387	0.99999999999449	0.999999999995047	0.999999999995548	0.999999999995998	0.999999999996403	0.999999999996766	0.999999999997093	0.999999999997387	0.999999999997651	0.999999999997889	0.999999999998102	0.999999999998294	0.999999999998466	0.999999999998621	0.999999999998761	0.999999999998886	0.999999999998998	0.9999999999991	0.999999999999191	0.999999999999272	0.999999999999346	0.999999999999412	0.999999999999471	0.999999999999525	0.999999999999573	0.999999999999616	0.999999999999655	0.99999999999969	0.999999999999721	0.999999999999749	0.999999999999774	0.999999999999797	0.999999999999818	0.999999999999836	0.999999999999853	0.999999999999868	0.999999999999881	0.999999999999893	0.999999999999904	0.999999999999913	0.999999999999922	0.99999999999993	0.999999999999937	0.999999999999943	0.999999999999949	0.999999999999954	0.999999999999959	0.999999999999963	0.999999999999967	0.99999999999997	0.999999999999973	0.999999999999976	0.999999999999978	0.99999999999998	0.999999999999982	0.999999999999984	0.999999999999986	0.999999999999987	0.999999999999988	0.99999999999999	0.999999999999991	0.999999999999992	0.999999999999992	0.999999999999993	0.999999999999994	0.999999999999995	0.999999999999995	0.999999999999996	0.999999999999996	0.999999999999996	0.999999999999997	0.999999999999997	0.999999999999997	0.999999999999998	0.999999999999998	0.999999999999998	0.999999999999998	0.999999999999998	0.999999999999999	0.999999999999999	0.999999999999999	0.999999999999999	0.999999999999999	0.999999999999999	0.999999999999999	0.999999999999999	0.999999999999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"2"	0.05	0.513560560369773	0.545384788027489	0.574662868087617	0.601682231593358	0.626680950500791	0.649859732512034	0.671390238783193	0.691421042285099	0.710082015353105	0.727487637975678	0.743739544133196	0.758928517304335	0.77313607936157	0.786435773700355	0.798894214591809	0.810571955112755	0.821524212368969	0.831801479079533	0.841450043650099	0.850512435793972	0.85902781100599	0.867032284378075	0.874559222107753	0.881639497410507	0.888301716275085	0.894572417505508	0.900476250707641	0.90603613525243	0.911273402745831	0.916207925129628	0.920858230207008	0.925241606116191	0.929374196052337	0.933271084353034	0.936946374908461	0.940413262728121	0.943684099387136	0.946770452982988	0.949683163155263	0.952432391654009	0.955027668885013	0.957477936810888	0.959791588544187	0.961976504931773	0.96404008839744	0.965989294281675	0.967830659892814	0.969570331462189	0.971214089176802	0.972767370446225	0.97423529154545	0.97562266776221	0.976934032165423	0.978173653100929	0.979345550511211	0.980453511167374	0.981501102894042	0.982491687861019	0.983428435009363	0.984314331674	0.985152194459911	0.985944679424404	0.9866942916138	0.987403393999108	0.988074215851815	0.988708860597779	0.989309313184378	0.989877446993402	0.990415030329823	0.990923732514344	0.991405129605636	0.991860709776306	0.992291878364925	0.992699962624895	0.993086216189472	0.993451823270924	0.993797902610584	0.994125511195406	0.994435647755582	0.994729256056803	0.995007227999841	0.995270406539293	0.995519588432546	0.995755526829313	0.995978933711396	0.99619048219173	0.996390808681179	0.996580514931001	0.996760169958414	0.996930311862209	0.997091449534948	0.997244064277837	0.997388611324022	0.997525521275685	0.997655201459974	0.99777803720852	0.997894393064983	0.998004613924796	0.998109026111048	0.998207938390179	0.998301642930957	0.998390416210003	0.998474519866914	0.998554201511874	0.998629695488466	0.998701223594223	0.998768995761333	0.99883321069975	0.998894056504825	0.998951711231492	0.999006343436853	0.999058112692974	0.999107170071545	0.999153658601985	0.999197713704479	0.999239463599346	0.99927902969406	0.999316526949165	0.999352064224254	0.999385744605131	0.999417665713181	0.99944791999795	0.999476595013845	0.999503773681853	0.999529534537075	0.99955395196289	0.999577096412445	0.999599034618211	0.999619829790215	0.9996395418036	0.999658227376085	0.999675940235876	0.999692731280547	0.999708648727397	0.999723738255724	0.999738043141479	0.9997516043847	0.999764460830122	0.999776649281334	0.99978820460883	0.999799159852288	0.999809546317385	0.99981939366745	0.999828730010224	0.999837581979998	0.99984597481538	0.999853932432916	0.999861477496804	0.999868631484888	0.999875414751161	0.999881846584941	0.999887945266902	0.999893728122145	0.999899211570448	0.999904411173852	0.999909341681731	0.999914017073478	0.999918450598927	0.999922654816645	0.999926641630192	0.999930422322475	0.999934007588281	0.999937407565094	0.999940631862294	0.999943689588804	0.999946589379293	0.999949339418989	0.999951947467189	0.999954420879535	0.99995676662911	0.999958991326437	0.999961101238411	0.99996310230625	0.999965000162499	0.999966800147133	0.999968507322831	0.999970126489433	0.999971662197649	0.999973118762044	0.999974500273346	0.999975810610107	0.999977053449753	0.999978232279058	0.99997935040407	0.999980410959513	0.9999814169177	0.999982371096985	0.999983276169766	0.999984134670074	0.999984949000761	0.99998572144032	0.999986454149347	0.999987149176655	0.99998780846509	0.999988433857023	0.999989027099565	0.999989589849516	0.999990123678043	0.999990630075125	0.99999111045376	0.999991566153957	0.999991998446521	0.999992408536633	0.999992797567257	0.999993166622355	0.99999351672995	0.999993848865016	0.999994163952225	0.999994462868554	0.999994746445748	0.999995015472663	0.999995270697483	0.999995512829825	0.999995742542727	0.999995960474549	0.999996167230755	0.999996363385618	0.999996549483833	0.99999672604204	0.999996893550277	0.999997052473349	0.999997203252136	0.999997346304826	0.999997482028084	0.999997610798164	0.999997732971963	0.999997848888019	0.999997958867456	0.999998063214884	0.999998162219251	0.999998256154647	0.999998345281073	0.999998429845167	0.999998510080889	0.99999858621018	0.999998658443574	0.999998726980793	0.999998792011296	0.999998853714814	0.999998912261847	0.999998967814141	0.999999020525137	0.999999070540399	0.99999911799802	0.999999163029005	0.999999205757636	0.999999246301819	0.99999928477341	0.999999321278528	0.999999355917846	0.999999388786877	0.999999419976234	0.999999449571885	0.999999477655388	0.999999504304123	0.9999995295915	0.999999553587171	0.999999576357214	0.999999597964324	0.999999618467981	0.999999637924621	0.999999656387785	0.999999673908275	0.999999690534289	0.999999706311558	0.999999721283469	0.99999973549119	0.999999748973781	0.999999761768301	0.999999773909913	0.999999785431981	0.999999796366159	0.999999806742484	0.999999816589455	0.999999825934112	0.999999834802114	0.999999843217804	0.999999851204283	0.99999985878347	0.999999865976161	0.99999987280209	0.999999879279983	0.999999885427607	0.999999891261821	0.999999896798623	0.999999902053192	0.999999907039933	0.999999911772513	0.999999916263902	0.999999920526406	0.999999924571704	0.999999928410876	0.999999932054437	0.999999935512367	0.999999938794132	0.999999941908719	0.999999944864654	0.999999947670026	0.999999950332513	0.999999952859402	0.999999955257605	0.999999957533684	0.999999959693863	0.999999961744052	0.999999963689857	0.999999965536597	0.999999967289323	0.999999968952824	0.999999970531648	0.99999997203011	0.999999973452305	0.999999974802118	0.999999976083236	0.99999997729916	0.999999978453211	0.999999979548539	0.999999980588137	0.999999981574842	0.999999982511348	0.999999983400212	0.999999984243859	0.999999985044593	0.999999985804597	0.999999986525947	0.999999987210608	0.999999987860451	0.999999988477246	0.999999989062676	0.999999989618337	0.999999990145745	0.999999990646337	0.999999991121479	0.999999991572464	0.999999992000524	0.999999992406823	0.999999992792469	0.999999993158513	0.999999993505952	0.999999993835733	0.999999994148753	0.999999994445866	0.999999994727881	0.999999994995565	0.999999995249647	0.999999995490819	0.999999995719737	0.999999995937026	0.999999996143275	0.999999996339046	0.999999996524872	0.999999996701259	0.999999996868687	0.99999999702761	0.999999997178462	0.999999997321652	0.999999997457571	0.999999997586586	0.999999997709051	0.999999997825296	0.999999997935639	0.999999998040379	0.999999998139801	0.999999998234176	0.999999998323759	0.999999998408794	0.999999998489513	0.999999998566134	0.999999998638865	0.999999998707905	0.999999998773441	0.999999998835651	0.999999998894703	0.999999998950758	0.999999999003969	0.999999999054479	0.999999999102426	0.99999999914794	0.999999999191145	0.999999999232157	0.999999999271089	0.999999999308046	0.999999999343127	0.999999999376429	0.999999999408041	0.99999999943805	0.999999999466537	0.999999999493578	0.999999999519248	0.999999999543616	0.999999999566749	0.999999999588708	0.999999999609553	0.999999999629341	0.999999999648126	0.999999999665958	0.999999999682886	0.999999999698955	0.99999999971421	0.999999999728691	0.999999999742438	0.999999999755489	0.999999999767877	0.999999999779638	0.999999999790802	0.9999999998014	0.999999999811461	0.999999999821013	0.999999999830079	0.999999999838687	0.999999999846858	0.999999999854615	0.999999999861979	0.99999999986897	0.999999999875606	0.999999999881906	0.999999999887887	0.999999999893565	0.999999999898955	0.999999999904072	0.99999999990893	0.999999999913542	0.999999999917919	0.999999999922076	0.999999999926021	0.999999999929767	0.999999999933323	0.999999999936699	0.999999999939904	0.999999999942946	0.999999999945834	0.999999999948576	0.99999999995118	0.999999999953651	0.999999999955997	0.999999999958225	0.999999999960339	0.999999999962347	0.999999999964252	0.999999999966062	0.999999999967779	0.99999999996941	0.999999999970958	0.999999999972428	0.999999999973823	0.999999999975148	0.999999999976406	0.9999999999776	0.999999999978733	0.999999999979809	0.999999999980831	0.999999999981801	0.999999999982722	0.999999999983596	0.999999999984426	0.999999999985214	0.999999999985962	0.999999999986672	0.999999999987346	0.999999999987986	0.999999999988594	0.999999999989171	0.999999999989719	0.999999999990239	0.999999999990733	0.999999999991201	0.999999999991646	0.999999999992069	0.99999999999247	0.999999999992851	0.999999999993212	0.999999999993556	0.999999999993882	0.999999999994191	0.999999999994485	0.999999999994764	0.999999999995028	0.99999999999528	0.999999999995518	0.999999999995745	0.99999999999596	0.999999999996165	0.999999999996358	0.999999999996543	0.999999999996717	0.999999999996883	0.999999999997041	0.99999999999719	0.999999999997333	0.999999999997467	0.999999999997595	0.999999999997717	0.999999999997832	0.999999999997942	0.999999999998046	0.999999999998145	0.999999999998239	0.999999999998328	0.999999999998412	0.999999999998492	0.999999999998568	0.999999999998641
"3"	0.01	0.187561832234227	0.202200790367248	0.216235598488149	0.229733013107134	0.242746833760753	0.255321291467494	0.267493362684963	0.279294400517208	0.290751315949307	0.301887453172618	0.312723251310329	0.323276753491634	0.333564004583034	0.343599366226529	0.353395769465369	0.362964919578376	0.372317463838228	0.381463130164257	0.390410842679141	0.399168818756405	0.407744651099645	0.416145377615418	0.424377541254907	0.43244724155258	0.440360179246341	0.448121695096861	0.455736803814866	0.46321022384026	0.470546403585825	0.477749544653192	0.484823622444125	0.4917724045214	0.498599467017528	0.505308209343526	0.511901867411974	0.518383525557097	0.524756127308387	0.531022485152326	0.537185289398286	0.543247116249153	0.549210435163956	0.555077615588624	0.560850933121353	0.566532575170897	0.572124646159016	0.577629172312258	0.583048106082977	0.588383330234928	0.59363666162485	0.59880985470794	0.603904604792136	0.60892255106349	0.613865279402533	0.618734325009542	0.623531174854798	0.628257269968295	0.632914007581991	0.637502743136393	0.642024792162193	0.646481432046619	0.650873903693336	0.655203413083885	0.659471132747962	0.663678203149192	0.667825733992478	0.671914805458468	0.675946469370262	0.679921750296988	0.683841646598576	0.68770713141563	0.691519153608053	0.695278638645755	0.698986489454523	0.702643587219904	0.706250792151727	0.709808944211704	0.713318863806349	0.71678135244733	0.720197193381166	0.723567152190087	0.726891977365728	0.730172400857213	0.733409138595083	0.736602890992417	0.739754343424415	0.74286416668761	0.745933017439825	0.748961538621885	0.751950359862072	0.754900097864198	0.757811356780167	0.760684728567795	0.763520793334657	0.766320119668641	0.76908326495587	0.771810775686617	0.774503187749787	0.777161026716515	0.779784808113402	0.782375037685859	0.784932211652038	0.787456816947769	0.789949331462919	0.792410224269547	0.794839955842246	0.797238978270984	0.799607735466799	0.801946663360645	0.804256190095682	0.806536736213291	0.808788714833075	0.811012531827112	0.813208585988661	0.815377269195594	0.817518966568726	0.819634056625281	0.821722911427659	0.823785896727712	0.825823372106686	0.82783569111102	0.829823201384127	0.831786244794343	0.833725157559171	0.835640270365959	0.837531908489149	0.839400391904221	0.841246035398447	0.843069148678587	0.844870036475608	0.846648998646559	0.848406330273695	0.850142321760924	0.851857258927709	0.853551423100478	0.855225091201642	0.856878535836303	0.858512025376726	0.860125824044645	0.861720191991481	0.863295385376543	0.864851656443265	0.866389253593555	0.867908421460312	0.869409400978159	0.870892429452475	0.872357740626744	0.873805564748301	0.875236128632511	0.876649655725434	0.878046366165017	0.879426476840863	0.880790201452615	0.882137750567002	0.883469331673571	0.884785149239172	0.886085404761201	0.887370296819656	0.888640021128034	0.889894770583104	0.891134735313584	0.892360102727757	0.893571057560055	0.894767781916632	0.895950455319969	0.897119254752521	0.898274354699442	0.899415927190413	0.90054414184059	0.901659165890699	0.902761164246307	0.903850299516279	0.904926732050451	0.905990619976534	0.907042119236272	0.908081383620875	0.909108564805737	0.910123812384467	0.911127273902244	0.912119094888516	0.913099418889053	0.914068387497387	0.915026140385625	0.915972815334683	0.916908548263927	0.917833473260258	0.918747722606632	0.919651426810055	0.920544714629033	0.921427713100528	0.922300547566388	0.923163341699306	0.924016217528291	0.924859295463667	0.925692694321618	0.926516531348291	0.927330922243446	0.928135981183699	0.928931820845328	0.929718552426681	0.930496285670185	0.931265128883955	0.932025188963032	0.93277657141024	0.933519380356677	0.934253718581853	0.934979687533472	0.935697387346877	0.936406916864153	0.937108373652906	0.937801854024719	0.938487453053296	0.939165264592293	0.939835381292848	0.940497894620821	0.941152894873737	0.941800471197448	0.942440711602523	0.943073702980353	0.943699531119004	0.944318280718795	0.944930035407629	0.945534877756074	0.946132889292184	0.946724150516098	0.94730874091439	0.947886738974186	0.948458222197065	0.949023267112722	0.949581949292427	0.950134343362256	0.950680523016122	0.951220561028593	0.951754529267513	0.952282498706416	0.952804539436756	0.953320720679936	0.953831110799155	0.954335777311066	0.95483478689726	0.955328205415565	0.955816097911177	0.956298528627615	0.956775561017509	0.957247257753228	0.957713680737339	0.958174891112908	0.958630949273653	0.959081914873934	0.959527846838593	0.959968803372654	0.960404841970869	0.960836019427125	0.961262391843712	0.961684014640447	0.962100942563674	0.962513229695114	0.962920929460602	0.963324094638685	0.963722777369094	0.964117029161094	0.964506900901713	0.96489244286385	0.965273704714262	0.965650735521439	0.966023583763364	0.966392297335159	0.966756923556625	0.967117509179668	0.967474100395618	0.967826742842456	0.968175481611918	0.968520361256514	0.968861425796436	0.969198718726377	0.969532283022249	0.969862161147804	0.970188395061163	0.970511026221259	0.97083009559418	0.971145643659428	0.971457710416092	0.971766335388932	0.972071557634378	0.972373415746448	0.972671947862581	0.972967191669393	0.973259184408349	0.973547962881359	0.973833563456298	0.97411602207245	0.974395374245871	0.974671655074688	0.974944899244324	0.97521514103264	0.975482414315026	0.975746752569406	0.976008188881184	0.976266755948122	0.976522486085146	0.9767754112291	0.977025562943421	0.977272972422758	0.977517670497535	0.97775968763844	0.977999053960862	0.978235799229271	0.978469952861532	0.978701543933164	0.978930601181549	0.979157153010075	0.979381227492231	0.979602852375642	0.979822055086061	0.980038862731294	0.980253302105086	0.980465399690948	0.980675181665936	0.980882673904384	0.981087901981579	0.9812908911774	0.981491666479899	0.981690252588839	0.981886673919192	0.982080954604577	0.98227311850067	0.982463189188558	0.982651189978053	0.982837143910967	0.983021073764337	0.983203002053616	0.983382951035817	0.98356094271262	0.983736998833441	0.983911140898453	0.984083390161578	0.984253767633437	0.984422294084258	0.984588990046756	0.984753875818967	0.984916971467052	0.985078296828064	0.985237871512675	0.985395714907878	0.985551846179647	0.985706284275563	0.985859047927414	0.986010155653753	0.986159625762433	0.986307476353099	0.986453725319663	0.986598390352733	0.986741488942019	0.986883038378714	0.98702305575783	0.987161557980524	0.987298561756376	0.987434083605652	0.987568139861535	0.987700746672325	0.987831920003615	0.987961675640438	0.98809002918939	0.988216996080723	0.988342591570416	0.988466830742217	0.988589728509659	0.988711299618059	0.988831558646478	0.988950520009674	0.989068197960015	0.98918460658938	0.98929975983103	0.989413671461458	0.989526355102218	0.989637824221731	0.989748092137062	0.989857172015689	0.989965076877238	0.9900718195952	0.990177412898632	0.990281869373832	0.990385201465994	0.990487421480846	0.990588541586263	0.990688573813867	0.990787530060603	0.990885422090295	0.990982261535185	0.991078059897459	0.991172828550739	0.991266578741577	0.991359321590912	0.991451068095526	0.991541829129468	0.991631615445472	0.99172043767635	0.991808306336375	0.991895231822641	0.991981224416412	0.992066294284451	0.992150451480333	0.992233705945747	0.992316067511777	0.992397545900172	0.992478150724594	0.992557891491862	0.992636777603169	0.992714818355294	0.992792022941794	0.992868400454185	0.992943959883107	0.993018710119474	0.993092659955617	0.993165818086401	0.993238193110344	0.993309793530708	0.993380627756592	0.993450704103993	0.993520030796877	0.993588615968218	0.993656467661036	0.993723593829418	0.993790002339528	0.993855700970608	0.993920697415958	0.99398499928392	0.994048614098833	0.99411154930199	0.994173812252578	0.994235410228605	0.994296350427824	0.994356639968636	0.994416285890989	0.994475295157268	0.994533674653168	0.994591431188558	0.994648571498346	0.994705102243315	0.994761030010965	0.994816361316338	0.994871102602835	0.994925260243022	0.99497884053943	0.995031849725343	0.995084293965574	0.995136179357242	0.995187511930526	0.995238297649421	0.995288542412484	0.995338252053565	0.995387432342535	0.995436088986005	0.995484227628034	0.995531853850833	0.995578973175455	0.995625591062486	0.995671712912715	0.99571734406781	0.995762489810978	0.995807155367616	0.995851345905964	0.995895066537738	0.995938322318765	0.995981118249609	0.996023459276185	0.996065350290371	0.996106796130611	0.996147801582512	0.996188371379434	0.996228510203068	0.996268222684019	0.996307513402371	0.99634638688825	0.996384847622382	0.996422900036641	0.996460548514596	0.996497797392045	0.996534650957547	0.99657111345295	0.996607189073905	0.996642881970387	0.996678196247193	0.996713135964452	0.996747705138117	0.996781907740453	0.996815747700529	0.996849228904688	0.996882355197028	0.996915130379867	0.996947558214205	0.996979642420186	0.997011386677543	0.997042794626055	0.997073869865981	0.997104615958501	0.997135036426147	0.997165134753234	0.997194914386275	0.997224378734406	0.997253531169797	0.997282375028055
